accord,related_accord,accord_frequency,related_accord_frequency,cooccurrence_count,union_count,jaccard_similarity,lift,jaccard_rank,is_top10
lavender,woody,8336,81432,5692,84076,0.0677006517912365,1.1062560187047248,5,True
lavender,warm spicy,8336,45319,3013,50642,0.05949607045535327,1.0522154391651182,6,True
lavender,earthy,8336,19049,1400,25985,0.05387723686742352,1.1631660303476365,7,True
lavender,amber,8336,45478,2694,51120,0.052699530516431926,0.93752334448016,8,True
lavender,green,8336,29755,1779,36312,0.048992068737607405,0.9462411920640444,9,True
lavender,mossy,8336,6173,637,13872,0.04591983852364475,1.6331610430911905,10,True
lavender,patchouli,8336,14822,1005,22153,0.04536631607457229,1.0731121431777373,11,False
lavender,vanilla,8336,34562,1818,41080,0.04425511197663096,0.8324935349430732,12,False
lavender,musky,8336,41154,1961,47529,0.04125902080834859,0.7541389933527147,13,False
lavender,powdery,8336,62885,2793,68428,0.040816624773484536,0.7029261934582778,14,False
lavender,soft spicy,8336,13661,733,21264,0.03447140707298721,0.8491948267206716,15,False
lavender,sweet,8336,60625,2254,66707,0.03378955731782272,0.5884208006015395,16,False
lavender,floral,8336,46586,1614,53308,0.030276881518721394,0.5483198452526618,17,False
lavender,leather,8336,10809,560,18585,0.030131826741996232,0.8199518812875245,18,False
lavender,fresh,8336,33478,1146,40668,0.028179403953968722,0.5417650305543423,19,False
lavender,white floral,8336,39497,1307,46526,0.02809181962773503,0.5237177990680019,20,False
lavender,marine,8336,4326,326,12336,0.026426718547341115,1.1926607896014192,21,False
lavender,cinnamon,8336,4259,307,12288,0.024983723958333332,1.1408185961849335,22,False
lavender,balsamic,8336,18162,603,25895,0.023286348715968335,0.5254598013274008,23,False
lavender,iris,8336,7451,357,15430,0.023136746597537266,0.7582972992327867,24,False
lavender,fruity,8336,43222,1070,50488,0.02119315480906354,0.3918003098940781,25,False
lavender,aquatic,8336,8872,349,16859,0.020701109199833916,0.6225722376594224,26,False
lavender,tobacco,8336,4372,255,12453,0.020476993495543244,0.9230939054671764,27,False
lavender,ozonic,8336,5777,283,13830,0.020462762111352135,0.7753002508125909,28,False
lavender,violet,8336,7614,317,15633,0.020277617859655855,0.6589193270604156,29,False
lavender,oud,8336,8298,322,16312,0.019740068661108386,0.6141412911281261,30,False
lavender,rose,8336,25617,618,33335,0.018539073046347682,0.3818089137813878,31,False
lavender,anis,8336,1418,156,9598,0.016253386122108773,1.7411421293000062,32,False
lavender,animalic,8336,18242,404,26174,0.01543516466722702,0.3505054459757397,33,False
lavender,smoky,8336,7407,227,15516,0.01463005929363238,0.48503085735934287,34,False
lavender,conifer,8336,1828,120,10044,0.011947431302270013,1.0389410618361423,35,False
lavender,honey,8336,3467,127,11676,0.010877012675573826,0.5797432966821254,36,False
lavender,salty,8336,2520,116,10740,0.01080074487895717,0.7285230630959998,37,False
lavender,yellow floral,8336,6986,134,15188,0.008822754806426126,0.30357225281382616,38,False
leather,smoky,10809,7407,3204,15012,0.21342925659472423,5.27968738530411,1,True
leather,animalic,10809,18242,4669,24382,0.1914937248790091,3.1239887995897795,2,True
leather,warm spicy,10809,45319,5932,50196,0.11817674715116742,1.597639795137673,3,True
leather,oud,10809,8298,1923,17184,0.11190642458100558,2.8285502554143473,4,True
leather,metallic,10809,2235,1242,11802,0.10523640061006609,6.782692275452782,5,True
leather,amber,10809,45478,4919,51368,0.09576000622955926,1.3201810994400975,6,True
leather,tobacco,10809,4372,1285,13896,0.09247265400115141,3.5874100460317497,7,True
leather,woody,10809,81432,7563,84678,0.08931481612697513,1.1335927107386714,8,True
leather,earthy,10809,19049,2010,27848,0.07217753519103706,1.2878993417023894,9,True
leather,aromatic,10809,54606,4309,61106,0.07051680686021013,0.9631505454763204,10,True
leather,fresh spicy,10809,47271,3723,54357,0.0684916386114024,0.9612941337947636,11,False
leather,patchouli,10809,14822,1479,24152,0.0612371646240477,1.2179218183261051,12,False
leather,musky,10809,41154,2916,49047,0.05945317756437703,0.864835507272151,13,False
leather,powdery,10809,62885,3665,70029,0.05233546102329035,0.7113526591636357,14,False
leather,rose,10809,25617,1756,34670,0.05064897605999423,0.8366701769972008,15,False
leather,balsamic,10809,18162,1317,27654,0.047624213495335216,0.8850751537882926,16,False
leather,iris,10809,7451,799,17461,0.045759120325296374,1.3088511578138673,17,False
leather,sweet,10809,60625,3013,68421,0.0440361877201444,0.6066042177528653,18,False
leather,fruity,10809,43222,2234,51797,0.043129910998706486,0.6308648862397376,19,False
leather,citrus,10809,59969,2902,67876,0.0427544345571336,0.590647876306388,20,False
leather,vanilla,10809,34562,1765,43606,0.040476081273219285,0.6233097057182228,21,False
leather,mossy,10809,6173,620,16362,0.03789267815670456,1.2258955205549336,22,False
leather,violet,10809,7614,659,17764,0.03709750056293627,1.0564053396726982,23,False
leather,green,10809,29755,1342,39222,0.03421549130589975,0.5504914864367323,24,False
leather,soft spicy,10809,13661,787,23683,0.03323058734113077,0.7031537327923699,25,False
leather,lavender,10809,8336,560,18585,0.030131826741996232,0.8199518812875245,26,False
leather,floral,10809,46586,1596,55799,0.028602663130163623,0.418153282421253,27,False
leather,herbal,10809,8607,537,18879,0.028444303194025106,0.7615186226857864,28,False
leather,white floral,10809,39497,1297,49009,0.02646452692362627,0.4008057208001967,29,False
leather,cinnamon,10809,4259,381,14687,0.025941308640294137,1.0918811819505243,30,False
leather,fresh,10809,33478,873,43414,0.020108720689178607,0.3182825173219501,31,False
leather,ozonic,10809,5777,319,16267,0.019610253888239997,0.6739789941299502,32,False
leather,honey,10809,3467,187,14089,0.01327276598764994,0.6583332806312551,33,False
leather,aquatic,10809,8872,255,19426,0.013126737362297951,0.35081381936253403,34,False
leather,rum,10809,1166,142,11833,0.012000338037691202,1.4864415604365018,35,False
leather,yellow floral,10809,6986,209,17586,0.011884453542590698,0.3651537376856458,36,False
leather,whiskey,10809,808,135,11482,0.011757533530743772,2.039296873067823,37,False
leather,caramel,10809,4008,164,14653,0.011192247321367638,0.4994294877725352,38,False
leather,coffee,10809,1815,131,12493,0.010485872088369487,0.8809529452932677,39,False
leather,tropical,10809,6512,175,17146,0.010206462148606089,0.3280059353123466,40,False
leather,cacao,10809,2035,126,12718,0.009907218116055983,0.7557256749596466,41,False
leather,cherry,10809,1803,120,12492,0.009606147934678195,0.8123507110069889,42,False
leather,tuberose,10809,3931,137,14603,0.009381633910840239,0.42537853276635995,43,False
leather,marine,10809,4326,136,14999,0.009067271151410095,0.3837164685325199,44,False
leather,mineral,10809,770,104,11475,0.00906318082788671,1.6485444428824945,45,False
leather,nutty,10809,3619,129,14299,0.009021609902790405,0.43507003504877617,46,False
leather,conifer,10809,1828,108,12529,0.008620001596296592,0.721116793627484,47,False
leather,aldehydic,10809,3556,115,14250,0.008070175438596491,0.3947245457764907,48,False
leather,lactonic,10809,7015,142,17682,0.008030765750480715,0.24706926008110636,49,False
leather,almond,10809,3438,109,14138,0.007709718489178102,0.3869712240209194,50,False
marine,salty,4326,2520,1996,4850,0.41154639175257735,24.155556289398177,1,True
marine,aquatic,4326,8872,1610,11588,0.13893683120469452,5.534283342233739,2,True
marine,aromatic,4326,54606,3627,55305,0.06558177379983726,2.0256492062188225,3,True
marine,ozonic,4326,5777,419,9684,0.04326724494010739,2.2119163699434305,4,True
marine,citrus,4326,59969,2315,61980,0.037350758309131975,1.1772839838416438,5,True
marine,fresh spicy,4326,47271,1641,49956,0.03284890703819361,1.0586949430865926,6,True
marine,woody,4326,81432,2565,83193,0.030831920954888032,0.9606148928629679,7,True
marine,fresh,4326,33478,1085,36719,0.029548734987336258,0.9883875823585831,8,True
marine,green,4326,29755,972,33109,0.029357576489776195,0.9962385836620892,9,True
marine,mossy,4326,6173,289,10210,0.02830558276199804,1.4277711858548543,10,True
marine,mineral,4326,770,138,4958,0.027833803953206938,5.46569519246357,11,False
marine,musky,4326,41154,1216,44264,0.027471534429784925,0.9011115764201852,12,False
marine,lavender,4326,8336,326,12336,0.026426718547341115,1.1926607896014192,13,False
marine,amber,4326,45478,1270,48534,0.02616722297770635,0.851646588270762,14,False
marine,herbal,4326,8607,303,12630,0.023990498812351543,1.073613275134728,15,False
marine,coconut,4326,3269,171,7424,0.02303340517241379,1.5952848364559438,16,False
marine,white floral,4326,39497,932,42891,0.021729500361381177,0.7196293202087916,17,False
marine,floral,4326,46586,984,49928,0.01970838006729691,0.6441644055261047,18,False
marine,earthy,4326,19049,448,22927,0.019540280019191347,0.7172373206826,19,False
marine,fruity,4326,43222,900,46648,0.019293431658377637,0.6350306654718333,20,False
marine,tropical,4326,6512,200,10638,0.018800526414739612,0.9366398929505726,21,False
marine,animalic,4326,18242,411,22157,0.018549442614072303,0.6871102351632187,22,False
marine,powdery,4326,62885,1103,66108,0.01668481878138803,0.5349158844026576,23,False
marine,soft spicy,4326,13661,290,17697,0.01638695824150986,0.6473997895612683,24,False
marine,sweet,4326,60625,992,63959,0.015509936052783814,0.4990188693633794,25,False
marine,patchouli,4326,14822,288,18860,0.015270413573700955,0.5925741826587199,26,False
marine,warm spicy,4326,45319,668,48977,0.013639055066663944,0.4495243187816675,27,False
marine,lactonic,4326,7015,122,11219,0.010874409483911222,0.5303825202516633,28,False
marine,balsamic,4326,18162,236,22252,0.010605788243753371,0.3962829423970417,29,False
marine,rose,4326,25617,301,29642,0.010154510491869644,0.3583399878696047,30,False
marine,yellow floral,4326,6986,111,11201,0.009909829479510758,0.4845643337397998,31,False
marine,smoky,4326,7407,114,11619,0.009811515620965659,0.4693745673349066,32,False
marine,vanilla,4326,34562,374,38514,0.009710754530819961,0.3300120391763214,33,False
marine,violet,4326,7614,110,11830,0.009298393913778529,0.4405922564475664,34,False
marine,leather,4326,10809,136,14999,0.009067271151410095,0.3837164685325199,35,False
metallic,leather,2235,10809,1242,11802,0.10523640061006609,6.782692275452782,1,True
metallic,tobacco,2235,4372,487,6120,0.0795751633986928,6.575288954931832,2,True
metallic,oud,2235,8298,663,9870,0.06717325227963526,4.716351154398003,3,True
metallic,mineral,2235,770,165,2840,0.058098591549295774,12.64908916586769,4,True
metallic,warm spicy,2235,45319,1972,45582,0.04326269141327717,2.56857722435237,5,True
metallic,smoky,2235,7407,262,9380,0.027931769722814498,2.0879734962604153,6,True
metallic,rose,2235,25617,636,27216,0.023368606701940034,1.4655305712727993,7,True
metallic,animalic,2235,18242,438,20039,0.021857378112680275,1.41731927721925,8,True
metallic,amber,2235,45478,1010,46703,0.021626019741772477,1.310949769158488,9,True
metallic,earthy,2235,19049,429,20855,0.020570606569168065,1.329386136283643,10,True
metallic,patchouli,2235,14822,285,16772,0.016992606725494873,1.135021494440968,11,False
metallic,woody,2235,81432,1280,82387,0.01553643171859638,0.9278566896402274,12,False
metallic,balsamic,2235,18162,285,20112,0.014170644391408114,0.9262905291600059,13,False
metallic,fresh spicy,2235,47271,640,48866,0.01309704088732452,0.7991921680394216,14,False
metallic,musky,2235,41154,542,42847,0.012649660419632646,0.7774156306442794,15,False
metallic,powdery,2235,62885,696,64424,0.010803427294176084,0.6533233936668245,16,False
metallic,vanilla,2235,34562,377,36420,0.010351455244371225,0.6438853135182152,17,False
metallic,aromatic,2235,54606,540,56301,0.009591303884478073,0.5837399680984979,18,False
metallic,sweet,2235,60625,567,62293,0.009102146308573996,0.5520740607486335,19,False
metallic,floral,2235,46586,414,48407,0.008552482079038156,0.524579063848718,20,False
metallic,white floral,2235,39497,301,41431,0.007265091356713572,0.449850720687364,21,False
metallic,fruity,2235,43222,301,45156,0.0066657808486136946,0.41108125294962783,22,False
metallic,citrus,2235,59969,349,61855,0.005642227790801067,0.343529988629845,23,False
metallic,fresh,2235,33478,189,35524,0.005320346807791915,0.33324860040310955,24,False
metallic,green,2235,29755,150,31840,0.004711055276381909,0.297575614723824,25,False
mineral,metallic,770,2235,165,2840,0.058098591549295774,12.64908916586769,1,True
mineral,salty,770,2520,134,3156,0.042458808618504436,9.110812203669347,2,True
mineral,aldehydic,770,3556,138,4188,0.0329512893982808,6.64921186799702,3,True
mineral,marine,770,4326,138,4958,0.027833803953206938,5.46569519246357,4,True
mineral,ozonic,770,5777,100,6447,0.015511090429657206,2.965858790681363,5,True
mineral,aquatic,770,8872,136,9506,0.014306753629286767,2.6264565011183585,6,True
mineral,leather,770,10809,104,11475,0.00906318082788671,1.6485444428824945,7,True
mineral,earthy,770,19049,133,19686,0.006756070303769176,1.1962784970816889,8,True
mineral,aromatic,770,54606,357,55019,0.006488667551209582,1.1201616206011327,9,True
mineral,animalic,770,18242,110,18902,0.0058194900010580895,1.0331730543330149,10,True
mineral,fresh,770,33478,179,34069,0.0052540432651383955,0.9161073408937678,11,False
mineral,woody,770,81432,410,81792,0.0050127151799687015,0.8626638368017678,12,False
mineral,green,770,29755,149,30376,0.004905188306557809,0.8579839249978722,13,False
mineral,fresh spicy,770,47271,222,47819,0.0046425061168154915,0.804657422922321,14,False
mineral,musky,770,41154,188,41736,0.0045045045045045045,0.7827059464324372,15,False
mineral,amber,770,45478,194,46054,0.0042124462587397405,0.7308920025838096,16,False
mineral,warm spicy,770,45319,180,45909,0.003920799843168006,0.6805264727990296,17,False
mineral,citrus,770,59969,225,60514,0.0037181478666093795,0.6428483720918146,18,False
mineral,floral,770,46586,165,47191,0.0034964294039117627,0.6068500039864828,19,False
mineral,fruity,770,43222,146,43846,0.0033298362450394563,0.578763099840329,20,False
mineral,sweet,770,60625,193,61202,0.0031534917159569947,0.5454543312357746,21,False
mineral,powdery,770,62885,192,63463,0.0030253848699242076,0.5231268373830193,22,False
mossy,earthy,6173,19049,4715,20507,0.22992149022285074,5.290013748424104,1,True
mossy,woody,6173,81432,5166,82439,0.06266451558121763,1.3558342045441036,2,True
mossy,aromatic,6173,54606,3424,57355,0.059698369802109665,1.3401107059624318,3,True
mossy,fresh spicy,6173,47271,2602,50842,0.051178159789150704,1.1764129266230499,4,True
mossy,green,6173,29755,1702,34226,0.0497282767486706,1.222494423177261,5,True
mossy,citrus,6173,59969,2979,63163,0.047163687601918844,1.0616735110645765,6,True
mossy,patchouli,6173,14822,935,20060,0.046610169491525424,1.3481930605953214,7,True
mossy,lavender,6173,8336,637,13872,0.04591983852364475,1.6331610430911905,8,True
mossy,herbal,6173,8607,556,14224,0.0390888638920135,1.380607645504807,9,True
mossy,leather,6173,10809,620,16362,0.03789267815670456,1.2258955205549336,10,True
mossy,white floral,6173,39497,1646,44024,0.037388697074323095,0.8906621697704458,11,False
mossy,amber,6173,45478,1849,49802,0.03712702301112405,0.8689260938796047,12,False
mossy,warm spicy,6173,45319,1686,49806,0.03385134321166124,0.7951050970329177,13,False
mossy,musky,6173,41154,1437,45890,0.031314011767269556,0.7462631558399718,14,False
mossy,rose,6173,25617,888,30902,0.028736004142126723,0.7408528961570573,15,False
mossy,marine,6173,4326,289,10210,0.02830558276199804,1.4277711858548543,16,False
mossy,fresh,6173,33478,1008,38643,0.02608493129415418,0.643499646331616,17,False
mossy,floral,6173,46586,1305,51454,0.02536245967271738,0.5986905109796987,18,False
mossy,fruity,6173,43222,1193,48202,0.024750010373013567,0.5899060769993993,19,False
mossy,animalic,6173,18242,551,23864,0.02308917197452229,0.6455448680645454,20,False
mossy,powdery,6173,62885,1532,67526,0.02268755738530344,0.5206657203838835,21,False
mossy,aquatic,6173,8872,312,14733,0.02117694970474445,0.7515888806909055,22,False
mossy,ozonic,6173,5777,245,11705,0.02093122597180692,0.9063814366791497,23,False
mossy,smoky,6173,7407,275,13305,0.02066892145809846,0.7934830146421054,24,False
mossy,balsamic,6173,18162,489,23846,0.020506583913444603,0.5754299644899025,25,False
mossy,sweet,6173,60625,1329,65469,0.02029968381982312,0.46851177976589103,26,False
mossy,aldehydic,6173,3556,187,9542,0.01959756864389017,1.1238986245300255,27,False
mossy,conifer,6173,1828,149,7852,0.018976057055527254,1.7420369499277044,28,False
mossy,yellow floral,6173,6986,239,12920,0.0184984520123839,0.7311670388983285,29,False
mossy,tobacco,6173,4372,176,10369,0.016973671520879544,0.8603591860134052,30,False
mossy,soft spicy,6173,13661,322,19512,0.016502665026650265,0.5037565033850075,31,False
mossy,oud,6173,8298,228,14243,0.01600786351190058,0.587230632220482,32,False
mossy,iris,6173,7451,208,13416,0.015503875968992248,0.5966175949080403,33,False
mossy,violet,6173,7614,210,13577,0.015467334462694262,0.5894591421474106,34,False
mossy,salty,6173,2520,111,8582,0.012934048007457469,0.941390309566237,35,False
mossy,vanilla,6173,34562,509,40226,0.012653507681598966,0.31475033567419014,36,False
mossy,tropical,6173,6512,118,12567,0.009389671361502348,0.38727093218426445,37,False
musky,powdery,41154,62885,29198,74841,0.390133750217127,1.4884613024136775,1,True
musky,woody,41154,81432,24399,98187,0.24849521830792265,0.9605244734932132,2,True
musky,citrus,41154,59969,19037,82086,0.2319153083351607,1.0176611895508083,3,True
musky,floral,41154,46586,15892,71848,0.22118917715176484,1.0935902843542513,4,True
musky,sweet,41154,60625,18170,83609,0.21732110179526126,0.9608037399378447,5,True
musky,amber,41154,45478,15082,71550,0.2107896575821104,1.063136645770318,6,True
musky,white floral,41154,39497,13933,66718,0.2088341976677958,1.1308683157144204,7,True
musky,fruity,41154,43222,13110,71266,0.18395868997839082,0.9723650531412199,8,True
musky,rose,41154,25617,9507,57264,0.16602053646269907,1.1897254032612463,9,True
musky,aromatic,41154,54606,13604,82156,0.16558741905642924,0.7986523386249634,10,True
musky,fresh,41154,33478,10255,64377,0.15929602187116518,0.9819913649408019,11,False
musky,fresh spicy,41154,47271,12139,76286,0.1591248721914899,0.823227047405069,12,False
musky,animalic,41154,18242,7794,51602,0.15104065733886282,1.3696810880667887,13,False
musky,vanilla,41154,34562,9237,66479,0.13894613336542366,0.8567686896538144,14,False
musky,warm spicy,41154,45319,10149,76324,0.13297259053508725,0.7179173406630867,15,False
musky,green,41154,29755,7647,63262,0.12087825234738074,0.8238775043572173,16,False
musky,soft spicy,41154,13661,4309,50506,0.0853165960479943,1.0111731099895245,17,False
musky,earthy,41154,19049,3983,56220,0.07084667378157239,0.6703006396083521,18,False
musky,patchouli,41154,14822,3574,52402,0.06820350368306553,0.7729995630643705,19,False
musky,balsamic,41154,18162,3676,55640,0.06606757728253056,0.6488485531797575,20,False
musky,leather,41154,10809,2916,49047,0.05945317756437703,0.864835507272151,21,False
musky,iris,41154,7451,2529,46076,0.05488757704661863,1.0880923956132391,22,False
musky,violet,41154,7614,2530,46238,0.05471689951987543,1.0652196222000283,23,False
musky,aquatic,41154,8872,2514,47512,0.05291294830779592,0.9083960757397066,24,False
musky,oud,41154,8298,2292,47160,0.048600508905852415,0.8854676354349821,25,False
musky,lavender,41154,8336,1961,47529,0.04125902080834859,0.7541389933527147,26,False
musky,yellow floral,41154,6986,1881,46259,0.04066235759527876,0.8631608289788917,27,False
musky,herbal,41154,8607,1810,47951,0.037746866592980335,0.6741527044679663,28,False
musky,tropical,41154,6512,1684,45982,0.03662302640163542,0.8290089218431542,29,False
musky,ozonic,41154,5777,1607,45324,0.0354558291412938,0.8917539021726227,30,False
musky,lactonic,41154,7015,1547,46622,0.03318175968426923,0.7069588695431179,31,False
musky,smoky,41154,7407,1537,47024,0.03268543722354542,0.6652165293205429,32,False
musky,mossy,41154,6173,1437,45890,0.031314011767269556,0.7462631558399718,33,False
musky,marine,41154,4326,1216,44264,0.027471534429784925,0.9011115764201852,34,False
musky,tuberose,41154,3931,1143,43942,0.02601156069364162,0.9321261582979972,35,False
musky,aldehydic,41154,3556,1024,43686,0.023440003662500573,0.9231445573604218,36,False
musky,caramel,41154,4008,1000,44162,0.022643901997192156,0.7998412466993893,37,False
musky,coconut,41154,3269,838,43585,0.019226798210393484,0.8217895364497478,38,False
musky,almond,41154,3438,799,43793,0.018244924988011783,0.7450276933391945,39,False
musky,honey,41154,3467,694,43927,0.01579893914904273,0.6417075337292125,40,False
musky,tobacco,41154,4372,676,44850,0.015072463768115942,0.4956761831055121,41,False
musky,salty,41154,2520,626,43048,0.014541906708790188,0.7963524153566434,42,False
musky,cinnamon,41154,4259,629,44784,0.014045194712397284,0.473450429173293,43,False
musky,nutty,41154,3619,560,44213,0.012665957976160857,0.49605628112512995,44,False
musky,metallic,41154,2235,542,42847,0.012649660419632646,0.7774156306442794,45,False
musky,cherry,41154,1803,403,42554,0.009470320063918786,0.716540642184567,46,False
musky,soapy,41154,1720,400,42474,0.009417526015915618,0.7455264457607331,47,False
musky,anis,41154,1418,375,42197,0.008886887693437923,0.847786596466278,48,False
musky,sour,41154,1912,291,42775,0.006803039158386908,0.48790650710272243,49,False
musky,coffee,41154,1815,288,42681,0.006747733183383707,0.5086831682810423,50,False
musky,cacao,41154,2035,254,42935,0.005915919413066263,0.40012972189674334,51,False
musky,conifer,41154,1828,238,42744,0.005568032940295714,0.4173806152032463,52,False
musky,chocolate,41154,1554,219,42489,0.005154275224175669,0.451777512209062,53,False
musky,mineral,41154,770,188,41736,0.0045045045045045045,0.7827059464324372,54,False
musky,savory,41154,654,182,41626,0.004372267332916927,0.8921238477864675,55,False
musky,rum,41154,1166,163,42157,0.0038664990393054532,0.44814707189854014,56,False
musky,camphor,41154,793,152,41795,0.0036367986601268092,0.6144717338577744,57,False
musky,bitter,41154,1034,124,42064,0.0029478889311525293,0.38444361787197573,58,False
musky,whiskey,41154,808,100,41862,0.002388801299507907,0.3967529352439545,59,False
nutty,almond,3619,3438,1727,5330,0.32401500938086303,18.312238860863122,1,True
nutty,cherry,3619,1803,600,4822,0.1244296972210701,12.131388277527691,2,True
nutty,lactonic,3619,7015,1040,9594,0.10840108401084012,5.404563741258666,3,True
nutty,coconut,3619,3269,481,6407,0.07507413766193226,5.363955115717317,4,True
nutty,vanilla,3619,34562,2023,36158,0.05594889097848332,2.133791575971956,5,True
nutty,sweet,3619,60625,3175,61069,0.05199037154693871,1.9091803568223835,6,True
nutty,fruity,3619,43222,1877,44964,0.041744506716484296,1.5831220320610575,7,True
nutty,caramel,3619,4008,298,7329,0.0406603902305908,2.7104632955696784,8,True
nutty,tropical,3619,6512,390,9741,0.04003695719125346,2.183258675038172,9,True
nutty,chocolate,3619,1554,192,4981,0.03854647661112227,4.504070643888273,10,True
nutty,cacao,3619,2035,201,5453,0.03686044379240785,3.6006973840629546,11,False
nutty,savory,3619,654,100,4173,0.023963575365444523,5.574131769720292,12,False
nutty,powdery,3619,62885,1498,65006,0.02304402670522721,0.8683998253543472,13,False
nutty,warm spicy,3619,45319,1061,47877,0.022160954111577584,0.8534735078484283,14,False
nutty,honey,3619,3467,146,6940,0.021037463976945246,1.5351612284394933,15,False
nutty,woody,3619,81432,1739,83312,0.020873343575955446,0.7785015112601319,16,False
nutty,coffee,3619,1815,111,5323,0.02085290249859102,2.229468439069283,17,False
nutty,balsamic,3619,18162,429,21352,0.0200917946796553,0.8610901079745311,18,False
nutty,floral,3619,46586,977,49228,0.019846428861623466,0.7645292764600821,19,False
nutty,cinnamon,3619,4259,146,7732,0.018882565959648216,1.2496839584408836,20,False
nutty,amber,3619,45478,903,48194,0.018736772212308586,0.7238379889593991,21,False
nutty,white floral,3619,39497,618,42498,0.014541860793449103,0.5703997735603691,22,False
nutty,musky,3619,41154,560,44213,0.012665957976160857,0.49605628112512995,23,False
nutty,green,3619,29755,375,32999,0.011363980726688688,0.4594373438157962,24,False
nutty,soft spicy,3619,13661,191,17089,0.01117678038504301,0.5096896975937637,25,False
nutty,rose,3619,25617,321,28915,0.01110150440947605,0.45680594095501414,26,False
nutty,fresh,3619,33478,376,36721,0.010239372566106587,0.40943344844414203,27,False
nutty,citrus,3619,59969,585,63003,0.009285272129898577,0.35561824839121653,28,False
nutty,leather,3619,10809,129,14299,0.009021609902790405,0.43507003504877617,29,False
nutty,aromatic,3619,54606,495,57730,0.008574398059934176,0.33046069622597335,30,False
nutty,animalic,3619,18242,176,21685,0.00811620936130966,0.3517184865814519,31,False
nutty,patchouli,3619,14822,140,18301,0.0076498551991694445,0.3443310651974025,32,False
nutty,earthy,3619,19049,147,22521,0.006527241241507926,0.2813196913629951,33,False
nutty,fresh spicy,3619,47271,323,50567,0.0063875650127553545,0.24909368181321612,34,False
oud,leather,8298,10809,1923,17184,0.11190642458100558,2.8285502554143473,1,True
oud,warm spicy,8298,45319,4952,48665,0.10175690948320149,1.7372825191087622,2,True
oud,amber,8298,45478,4414,49362,0.08942101211458207,1.543124986359774,3,True
oud,rose,8298,25617,2600,31315,0.08302730320932461,1.6136718080256964,4,True
oud,smoky,8298,7407,1194,14511,0.0822824064502791,2.562902673312976,5,True
oud,fresh spicy,8298,47271,4104,51465,0.0797435150102011,1.3803292604037705,6,True
oud,animalic,8298,18242,1827,24713,0.07392870149314126,1.592341551200883,7,True
oud,patchouli,8298,14822,1475,21645,0.06814506814506814,1.5821780070071656,8,True
oud,metallic,8298,2235,663,9870,0.06717325227963526,4.716351154398003,9,True
oud,balsamic,8298,18162,1663,24797,0.06706456426180586,1.4557899262280725,10,True
oud,woody,8298,81432,5452,84278,0.06469066660338404,1.0644637536659711,11,False
oud,tobacco,8298,4372,588,12082,0.04866743916570104,2.1382934456367644,12,False
oud,musky,8298,41154,2292,47160,0.048600508905852415,0.8854676354349821,13,False
oud,earthy,8298,19049,1209,26138,0.04625449537072462,1.0090768690419618,14,False
oud,powdery,8298,62885,3043,68140,0.04465805694159084,0.7693518794316191,15,False
oud,aromatic,8298,54606,2410,60494,0.03983866168545641,0.701692459844707,16,False
oud,vanilla,8298,34562,1564,41296,0.03787291747384735,0.7194622553948515,17,False
oud,sweet,8298,60625,2432,66491,0.036576378758027404,0.6377962345913685,18,False
oud,floral,8298,46586,1801,53083,0.033927999547877855,0.6146507592397837,19,False
oud,fruity,8298,43222,1467,50053,0.029308932531516594,0.5396291315852948,20,False
oud,citrus,8298,59969,1764,66503,0.02652511916755635,0.46767257804818824,21,False
oud,white floral,8298,39497,1136,46659,0.024346856983647313,0.4572822598234012,22,False
oud,cinnamon,8298,4259,293,12264,0.023891063274624917,1.09378033819016,23,False
oud,soft spicy,8298,13661,511,21448,0.023825065274151437,0.5947145183330781,24,False
oud,lavender,8298,8336,322,16312,0.019740068661108386,0.6141412911281261,25,False
oud,honey,8298,3467,226,11539,0.01958575266487564,1.0363936166936505,26,False
oud,iris,8298,7451,256,15493,0.016523591299296456,0.546255136676839,27,False
oud,herbal,8298,8607,274,16631,0.016475257050087188,0.506137938417622,28,False
oud,mossy,8298,6173,228,14243,0.01600786351190058,0.587230632220482,29,False
oud,green,8298,29755,599,37454,0.01599295135366049,0.3200641261715596,30,False
oud,coffee,8298,1815,147,9966,0.014750150511739916,1.2876885598242334,31,False
oud,violet,8298,7614,223,15689,0.014213780355663204,0.46565269682777277,32,False
oud,caramel,8298,4008,159,12147,0.013089651765868116,0.6307242709086527,33,False
oud,yellow floral,8298,6986,196,15088,0.012990455991516436,0.44606445960129465,34,False
oud,fresh,8298,33478,518,41258,0.012555140821174076,0.24600299054957595,35,False
oud,tropical,8298,6512,181,14629,0.012372684394011894,0.4419104941068065,36,False
oud,cacao,8298,2035,119,10214,0.011650675543371843,0.9297210837340989,37,False
oud,lactonic,8298,7015,126,15187,0.00829656943438467,0.2855702762750412,38,False
oud,aquatic,8298,8872,113,17057,0.006624846104238729,0.20250093942047373,39,False
ozonic,aquatic,5777,8872,3560,11089,0.32103886734601855,9.163674613408197,1,True
ozonic,green,5777,29755,2525,33007,0.07649892447056685,1.9379502449276558,2,True
ozonic,fresh,5777,33478,2658,36597,0.07262890400852529,1.8131622416320923,3,True
ozonic,floral,5777,46586,2264,50099,0.045190522764925446,1.109844655608768,4,True
ozonic,fruity,5777,43222,2094,46905,0.044643428205948195,1.106402155596413,5,True
ozonic,marine,5777,4326,419,9684,0.04326724494010739,2.2119163699434305,6,True
ozonic,citrus,5777,59969,2570,63176,0.04068000506521464,0.9786953193949123,7,True
