source_type,source_expression,target_type,target_feature,association_score,association_metric,support_count,evidence_level,evidence_description
ACCORD,sour,ACCORD,lactonic,0.015239394973274195,JACCARD_SIMILARITY,134.0,B,"Accords co-occur in 134 perfumes; Jaccard=0.015, lift=1.318"
ACCORD,sour,ACCORD,soft spicy,0.016979037419186313,JACCARD_SIMILARITY,260.0,B,"Accords co-occur in 260 perfumes; Jaccard=0.017, lift=1.313"
ACCORD,sour,ACCORD,sweet,0.028975253389495855,JACCARD_SIMILARITY,1761.0,B,"Accords co-occur in 1,761 perfumes; Jaccard=0.029, lift=2.004"
ACCORD,sour,ACCORD,terpenic,0.04353338968723584,JACCARD_SIMILARITY,103.0,B,"Accords co-occur in 103 perfumes; Jaccard=0.044, lift=12.760"
ACCORD,sour,ACCORD,tropical,0.033239298417760334,JACCARD_SIMILARITY,271.0,B,"Accords co-occur in 271 perfumes; Jaccard=0.033, lift=2.872"
ACCORD,sour,NOTE,Amber,0.09414225941422594,P(NOTE|ACCORD),180.0,B,9.4% of sour perfumes contain Amber note; lift=0.339
ACCORD,sour,NOTE,Floral Notes,0.16213389121338911,P(NOTE|ACCORD),310.0,B,16.2% of sour perfumes contain Floral Notes note; lift=4.822
ACCORD,sour,NOTE,Fruity Notes,0.1961297071129707,P(NOTE|ACCORD),375.0,B,19.6% of sour perfumes contain Fruity Notes note; lift=10.450
ACCORD,sour,NOTE,Jasmine,0.08734309623430962,P(NOTE|ACCORD),167.0,B,8.7% of sour perfumes contain Jasmine note; lift=0.342
ACCORD,sour,NOTE,Lime,0.09884937238493724,P(NOTE|ACCORD),189.0,B,9.9% of sour perfumes contain Lime note; lift=3.398
ACCORD,sour,NOTE,Musk,0.17677824267782427,P(NOTE|ACCORD),338.0,B,17.7% of sour perfumes contain Musk note; lift=0.474
ACCORD,sour,NOTE,Plum,0.08368200836820083,P(NOTE|ACCORD),160.0,B,8.4% of sour perfumes contain Plum note; lift=2.934
ACCORD,sour,NOTE,Pomegranate,0.08682008368200837,P(NOTE|ACCORD),166.0,B,8.7% of sour perfumes contain Pomegranate note; lift=13.001
ACCORD,sour,NOTE,Red Berries,0.14435146443514643,P(NOTE|ACCORD),276.0,B,14.4% of sour perfumes contain Red Berries note; lift=12.472
ACCORD,sour,NOTE,Vanilla,0.11297071129707113,P(NOTE|ACCORD),216.0,B,11.3% of sour perfumes contain Vanilla note; lift=0.418
ACCORD,spice,NOTE,Amber,0.375,P(NOTE|ACCORD),3.0,B,37.5% of spice perfumes contain Amber note; lift=1.349
ACCORD,spice,NOTE,Bakhoor,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Bakhoor note; lift=785.298
ACCORD,spice,NOTE,Bushman Candle,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Bushman Candle note; lift=659.650
ACCORD,spice,NOTE,Cherry Tree,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Cherry Tree note; lift=1030.703
ACCORD,spice,NOTE,Clove,0.25,P(NOTE|ACCORD),2.0,B,25.0% of spice perfumes contain Clove note; lift=15.721
ACCORD,spice,NOTE,Dark Patchouli,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Dark Patchouli note; lift=383.517
ACCORD,spice,NOTE,Molasses,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Molasses note; lift=588.973
ACCORD,spice,NOTE,Tonka Bean,0.25,P(NOTE|ACCORD),2.0,B,25.0% of spice perfumes contain Tonka Bean note; lift=2.325
ACCORD,spice,NOTE,Vanilla,0.25,P(NOTE|ACCORD),2.0,B,25.0% of spice perfumes contain Vanilla note; lift=0.926
ACCORD,spice,NOTE,Wintergreen,0.125,P(NOTE|ACCORD),1.0,B,12.5% of spice perfumes contain Wintergreen note; lift=610.787
ACCORD,sweet,ACCORD,amber,0.21495230788608857,JACCARD_SIMILARITY,18772.0,B,"Accords co-occur in 18,772 perfumes; Jaccard=0.215, lift=0.898"
ACCORD,sweet,ACCORD,citrus,0.25757607358124596,JACCARD_SIMILARITY,24700.0,B,"Accords co-occur in 24,700 perfumes; Jaccard=0.258, lift=0.896"
ACCORD,sweet,ACCORD,floral,0.2508137622064331,JACCARD_SIMILARITY,21498.0,B,"Accords co-occur in 21,498 perfumes; Jaccard=0.251, lift=1.004"
ACCORD,sweet,ACCORD,fruity,0.42556900859347113,JACCARD_SIMILARITY,31001.0,B,"Accords co-occur in 31,001 perfumes; Jaccard=0.426, lift=1.561"
ACCORD,sweet,ACCORD,musky,0.21732110179526126,JACCARD_SIMILARITY,18170.0,B,"Accords co-occur in 18,170 perfumes; Jaccard=0.217, lift=0.961"
ACCORD,sweet,ACCORD,powdery,0.3340317981508684,JACCARD_SIMILARITY,30926.0,B,"Accords co-occur in 30,926 perfumes; Jaccard=0.334, lift=1.070"
ACCORD,sweet,ACCORD,vanilla,0.3537225343098912,JACCARD_SIMILARITY,24872.0,B,"Accords co-occur in 24,872 perfumes; Jaccard=0.354, lift=1.566"
ACCORD,sweet,ACCORD,warm spicy,0.1965665236051502,JACCARD_SIMILARITY,17404.0,B,"Accords co-occur in 17,404 perfumes; Jaccard=0.197, lift=0.836"
ACCORD,sweet,ACCORD,white floral,0.23885768021975304,JACCARD_SIMILARITY,19304.0,B,"Accords co-occur in 19,304 perfumes; Jaccard=0.239, lift=1.064"
ACCORD,sweet,ACCORD,woody,0.2843748869841959,JACCARD_SIMILARITY,31453.0,B,"Accords co-occur in 31,453 perfumes; Jaccard=0.284, lift=0.841"
ACCORD,sweet,NOTE,Amber,0.2552742268041237,P(NOTE|ACCORD),15476.0,B,25.5% of sweet perfumes contain Amber note; lift=0.918
ACCORD,sweet,NOTE,Bergamot,0.22429690721649484,P(NOTE|ACCORD),13598.0,B,22.4% of sweet perfumes contain Bergamot note; lift=0.814
ACCORD,sweet,NOTE,Cedar,0.13017731958762888,P(NOTE|ACCORD),7892.0,B,13.0% of sweet perfumes contain Cedar note; lift=0.770
ACCORD,sweet,NOTE,Jasmine,0.26711752577319586,P(NOTE|ACCORD),16194.0,B,26.7% of sweet perfumes contain Jasmine note; lift=1.046
ACCORD,sweet,NOTE,Musk,0.3822680412371134,P(NOTE|ACCORD),23175.0,B,38.2% of sweet perfumes contain Musk note; lift=1.024
ACCORD,sweet,NOTE,Patchouli,0.2020618556701031,P(NOTE|ACCORD),12250.0,B,20.2% of sweet perfumes contain Patchouli note; lift=0.821
ACCORD,sweet,NOTE,Rose,0.1958762886597938,P(NOTE|ACCORD),11875.0,B,19.6% of sweet perfumes contain Rose note; lift=0.929
ACCORD,sweet,NOTE,Sandalwood,0.23940618556701032,P(NOTE|ACCORD),14514.0,B,23.9% of sweet perfumes contain Sandalwood note; lift=0.921
ACCORD,sweet,NOTE,Tonka Bean,0.15351752577319588,P(NOTE|ACCORD),9307.0,B,15.4% of sweet perfumes contain Tonka Bean note; lift=1.428
ACCORD,sweet,NOTE,Vanilla,0.3812123711340206,P(NOTE|ACCORD),23111.0,B,38.1% of sweet perfumes contain Vanilla note; lift=1.412
ACCORD,tennis ball,NOTE,Cotton Flower,0.3333333333333333,P(NOTE|ACCORD),1.0,B,33.3% of tennis ball perfumes contain Cotton Flower note; lift=134.485
ACCORD,tennis ball,NOTE,Floral Notes,0.3333333333333333,P(NOTE|ACCORD),1.0,B,33.3% of tennis ball perfumes contain Floral Notes note; lift=9.914
ACCORD,tennis ball,NOTE,Grapefruit,0.3333333333333333,P(NOTE|ACCORD),1.0,B,33.3% of tennis ball perfumes contain Grapefruit note; lift=4.506
ACCORD,tennis ball,NOTE,Green Grass,0.3333333333333333,P(NOTE|ACCORD),1.0,B,33.3% of tennis ball perfumes contain Green Grass note; lift=206.463
ACCORD,tennis ball,NOTE,Ivy,0.6666666666666666,P(NOTE|ACCORD),2.0,B,66.7% of tennis ball perfumes contain Ivy note; lift=209.912
ACCORD,tennis ball,NOTE,Laurels,0.6666666666666666,P(NOTE|ACCORD),2.0,B,66.7% of tennis ball perfumes contain Laurels note; lift=451.043
ACCORD,tennis ball,NOTE,Lime (Linden) Blossom,0.6666666666666666,P(NOTE|ACCORD),2.0,B,66.7% of tennis ball perfumes contain Lime (Linden) Blossom note; lift=269.796
ACCORD,tennis ball,NOTE,Oakmoss,0.6666666666666666,P(NOTE|ACCORD),2.0,B,66.7% of tennis ball perfumes contain Oakmoss note; lift=10.067
ACCORD,tennis ball,NOTE,Rosemary,0.3333333333333333,P(NOTE|ACCORD),1.0,B,33.3% of tennis ball perfumes contain Rosemary note; lift=13.713
ACCORD,tennis ball,NOTE,Vetiver,0.6666666666666666,P(NOTE|ACCORD),2.0,B,66.7% of tennis ball perfumes contain Vetiver note; lift=4.976
ACCORD,terpenic,ACCORD,aldehydic,0.033936651583710405,JACCARD_SIMILARITY,135.0,B,"Accords co-occur in 135 perfumes; Jaccard=0.034, lift=8.992"
ACCORD,terpenic,ACCORD,citrus,0.005682573441446232,JACCARD_SIMILARITY,342.0,B,"Accords co-occur in 342 perfumes; Jaccard=0.006, lift=1.351"
ACCORD,terpenic,ACCORD,fresh,0.006238174077578051,JACCARD_SIMILARITY,211.0,B,"Accords co-occur in 211 perfumes; Jaccard=0.006, lift=1.493"
ACCORD,terpenic,ACCORD,fresh spicy,0.0057618707153972324,JACCARD_SIMILARITY,274.0,B,"Accords co-occur in 274 perfumes; Jaccard=0.006, lift=1.373"
ACCORD,terpenic,ACCORD,fruity,0.009430481899930827,JACCARD_SIMILARITY,409.0,B,"Accords co-occur in 409 perfumes; Jaccard=0.009, lift=2.241"
ACCORD,terpenic,ACCORD,sour,0.04353338968723584,JACCARD_SIMILARITY,103.0,B,"Accords co-occur in 103 perfumes; Jaccard=0.044, lift=12.760"
ACCORD,terpenic,ACCORD,sweet,0.007724869467824025,JACCARD_SIMILARITY,469.0,B,"Accords co-occur in 469 perfumes; Jaccard=0.008, lift=1.832"
ACCORD,terpenic,ACCORD,tropical,0.04679401747371539,JACCARD_SIMILARITY,316.0,B,"Accords co-occur in 316 perfumes; Jaccard=0.047, lift=11.494"
ACCORD,terpenic,ACCORD,vanilla,0.003944998713587376,JACCARD_SIMILARITY,138.0,B,"Accords co-occur in 138 perfumes; Jaccard=0.004, lift=0.946"
ACCORD,terpenic,ACCORD,woody,0.002200246916598418,JACCARD_SIMILARITY,180.0,B,"Accords co-occur in 180 perfumes; Jaccard=0.002, lift=0.524"
ACCORD,terpenic,NOTE,Amber,0.11490125673249552,P(NOTE|ACCORD),64.0,B,11.5% of terpenic perfumes contain Amber note; lift=0.413
ACCORD,terpenic,NOTE,Ginger,0.1490125673249551,P(NOTE|ACCORD),83.0,B,14.9% of terpenic perfumes contain Ginger note; lift=2.871
ACCORD,terpenic,NOTE,Jasmine,0.13824057450628366,P(NOTE|ACCORD),77.0,B,13.8% of terpenic perfumes contain Jasmine note; lift=0.541
ACCORD,terpenic,NOTE,Lemon,0.08258527827648116,P(NOTE|ACCORD),46.0,B,8.3% of terpenic perfumes contain Lemon note; lift=0.742
ACCORD,terpenic,NOTE,Mango,0.5511669658886894,P(NOTE|ACCORD),307.0,B,55.1% of terpenic perfumes contain Mango note; lift=46.345
ACCORD,terpenic,NOTE,Musk,0.21723518850987433,P(NOTE|ACCORD),121.0,B,21.7% of terpenic perfumes contain Musk note; lift=0.582
ACCORD,terpenic,NOTE,Orange,0.2621184919210054,P(NOTE|ACCORD),146.0,B,26.2% of terpenic perfumes contain Orange note; lift=4.217
ACCORD,terpenic,NOTE,Pineapple,0.08976660682226212,P(NOTE|ACCORD),50.0,B,9.0% of terpenic perfumes contain Pineapple note; lift=2.755
ACCORD,terpenic,NOTE,Sandalwood,0.10771992818671454,P(NOTE|ACCORD),60.0,B,10.8% of terpenic perfumes contain Sandalwood note; lift=0.414
ACCORD,terpenic,NOTE,Vanilla,0.13285457809694792,P(NOTE|ACCORD),74.0,B,13.3% of terpenic perfumes contain Vanilla note; lift=0.492
ACCORD,tobacco,ACCORD,amber,0.03966797363810795,JACCARD_SIMILARITY,1902.0,B,"Accords co-occur in 1,902 perfumes; Jaccard=0.040, lift=1.262"
ACCORD,tobacco,ACCORD,cinnamon,0.04694323144104803,JACCARD_SIMILARITY,387.0,B,"Accords co-occur in 387 perfumes; Jaccard=0.047, lift=2.742"
ACCORD,tobacco,ACCORD,honey,0.0426975259377494,JACCARD_SIMILARITY,321.0,B,"Accords co-occur in 321 perfumes; Jaccard=0.043, lift=2.794"
ACCORD,tobacco,ACCORD,leather,0.09247265400115141,JACCARD_SIMILARITY,1285.0,B,"Accords co-occur in 1,285 perfumes; Jaccard=0.092, lift=3.587"
ACCORD,tobacco,ACCORD,metallic,0.0795751633986928,JACCARD_SIMILARITY,487.0,B,"Accords co-occur in 487 perfumes; Jaccard=0.080, lift=6.575"
ACCORD,tobacco,ACCORD,oud,0.04866743916570104,JACCARD_SIMILARITY,588.0,B,"Accords co-occur in 588 perfumes; Jaccard=0.049, lift=2.138"
ACCORD,tobacco,ACCORD,smoky,0.05160253548790287,JACCARD_SIMILARITY,578.0,B,"Accords co-occur in 578 perfumes; Jaccard=0.052, lift=2.355"
ACCORD,tobacco,ACCORD,sweet,0.05234440774561233,JACCARD_SIMILARITY,3233.0,B,"Accords co-occur in 3,233 perfumes; Jaccard=0.052, lift=1.609"
ACCORD,tobacco,ACCORD,warm spicy,0.05597466901842446,JACCARD_SIMILARITY,2634.0,B,"Accords co-occur in 2,634 perfumes; Jaccard=0.056, lift=1.754"
ACCORD,tobacco,ACCORD,whiskey,0.09029677962534204,JACCARD_SIMILARITY,429.0,B,"Accords co-occur in 429 perfumes; Jaccard=0.090, lift=16.022"
ACCORD,tobacco,NOTE,Amber,0.28545288197621227,P(NOTE|ACCORD),1248.0,B,28.5% of tobacco perfumes contain Amber note; lift=1.027
ACCORD,tobacco,NOTE,Bergamot,0.2031107044830741,P(NOTE|ACCORD),888.0,B,20.3% of tobacco perfumes contain Bergamot note; lift=0.737
ACCORD,tobacco,NOTE,Leather,0.21683440073193047,P(NOTE|ACCORD),948.0,B,21.7% of tobacco perfumes contain Leather note; lift=2.692
ACCORD,tobacco,NOTE,Musk,0.2317017383348582,P(NOTE|ACCORD),1013.0,B,23.2% of tobacco perfumes contain Musk note; lift=0.621
ACCORD,tobacco,NOTE,Patchouli,0.257548032936871,P(NOTE|ACCORD),1126.0,B,25.8% of tobacco perfumes contain Patchouli note; lift=1.046
ACCORD,tobacco,NOTE,Saffron,0.22278133577310155,P(NOTE|ACCORD),974.0,B,22.3% of tobacco perfumes contain Saffron note; lift=3.502
ACCORD,tobacco,NOTE,Sandalwood,0.21523330283623054,P(NOTE|ACCORD),941.0,B,21.5% of tobacco perfumes contain Sandalwood note; lift=0.828
ACCORD,tobacco,NOTE,Tobacco,0.8069533394327539,P(NOTE|ACCORD),3528.0,B,80.7% of tobacco perfumes contain Tobacco note; lift=20.990
ACCORD,tobacco,NOTE,Tonka Bean,0.17543458371454712,P(NOTE|ACCORD),767.0,B,17.5% of tobacco perfumes contain Tonka Bean note; lift=1.631
ACCORD,tobacco,NOTE,Vanilla,0.3044373284537969,P(NOTE|ACCORD),1331.0,B,30.4% of tobacco perfumes contain Vanilla note; lift=1.127
ACCORD,tropical,ACCORD,aquatic,0.041641275644931953,JACCARD_SIMILARITY,615.0,B,"Accords co-occur in 615 perfumes; Jaccard=0.042, lift=1.404"
ACCORD,tropical,ACCORD,citrus,0.04210361313582569,JACCARD_SIMILARITY,2686.0,B,"Accords co-occur in 2,686 perfumes; Jaccard=0.042, lift=0.907"
ACCORD,tropical,ACCORD,coconut,0.15560018903591682,JACCARD_SIMILARITY,1317.0,B,"Accords co-occur in 1,317 perfumes; Jaccard=0.156, lift=8.162"
ACCORD,tropical,ACCORD,floral,0.05600413666918579,JACCARD_SIMILARITY,2816.0,B,"Accords co-occur in 2,816 perfumes; Jaccard=0.056, lift=1.225"
ACCORD,tropical,ACCORD,fresh,0.08547542140549931,JACCARD_SIMILARITY,3149.0,B,"Accords co-occur in 3,149 perfumes; Jaccard=0.085, lift=1.906"
ACCORD,tropical,ACCORD,fruity,0.11963079693831608,JACCARD_SIMILARITY,5314.0,B,"Accords co-occur in 5,314 perfumes; Jaccard=0.120, lift=2.491"
ACCORD,tropical,ACCORD,lactonic,0.11691850383948477,JACCARD_SIMILARITY,1416.0,B,"Accords co-occur in 1,416 perfumes; Jaccard=0.117, lift=4.089"
ACCORD,tropical,ACCORD,sweet,0.08470934177787831,JACCARD_SIMILARITY,5243.0,B,"Accords co-occur in 5,243 perfumes; Jaccard=0.085, lift=1.752"
ACCORD,tropical,ACCORD,terpenic,0.04679401747371539,JACCARD_SIMILARITY,316.0,B,"Accords co-occur in 316 perfumes; Jaccard=0.047, lift=11.494"
ACCORD,tropical,ACCORD,vanilla,0.05762694407251004,JACCARD_SIMILARITY,2238.0,B,"Accords co-occur in 2,238 perfumes; Jaccard=0.058, lift=1.312"
ACCORD,tropical,NOTE,Amber,0.22896191646191646,P(NOTE|ACCORD),1491.0,B,22.9% of tropical perfumes contain Amber note; lift=0.824
ACCORD,tropical,NOTE,Bergamot,0.16984029484029484,P(NOTE|ACCORD),1106.0,B,17.0% of tropical perfumes contain Bergamot note; lift=0.617
ACCORD,tropical,NOTE,Coconut,0.1875,P(NOTE|ACCORD),1221.0,B,18.8% of tropical perfumes contain Coconut note; lift=6.366
ACCORD,tropical,NOTE,Jasmine,0.24232186732186733,P(NOTE|ACCORD),1578.0,B,24.2% of tropical perfumes contain Jasmine note; lift=0.949
ACCORD,tropical,NOTE,Mango,0.19333538083538085,P(NOTE|ACCORD),1259.0,B,19.3% of tropical perfumes contain Mango note; lift=16.257
ACCORD,tropical,NOTE,Musk,0.38835995085995084,P(NOTE|ACCORD),2529.0,B,38.8% of tropical perfumes contain Musk note; lift=1.040
ACCORD,tropical,NOTE,Pineapple,0.20915233415233414,P(NOTE|ACCORD),1362.0,B,20.9% of tropical perfumes contain Pineapple note; lift=6.419
ACCORD,tropical,NOTE,Rose,0.16907248157248156,P(NOTE|ACCORD),1101.0,B,16.9% of tropical perfumes contain Rose note; lift=0.802
ACCORD,tropical,NOTE,Sandalwood,0.23433660933660933,P(NOTE|ACCORD),1526.0,B,23.4% of tropical perfumes contain Sandalwood note; lift=0.902
ACCORD,tropical,NOTE,Vanilla,0.3083538083538084,P(NOTE|ACCORD),2008.0,B,30.8% of tropical perfumes contain Vanilla note; lift=1.142
ACCORD,tuberose,ACCORD,animalic,0.09097618579019878,JACCARD_SIMILARITY,1849.0,B,"Accords co-occur in 1,849 perfumes; Jaccard=0.091, lift=3.402"
ACCORD,tuberose,ACCORD,citrus,0.02647304504272955,JACCARD_SIMILARITY,1648.0,B,"Accords co-occur in 1,648 perfumes; Jaccard=0.026, lift=0.922"
ACCORD,tuberose,ACCORD,floral,0.02731118070525074,JACCARD_SIMILARITY,1343.0,B,"Accords co-occur in 1,343 perfumes; Jaccard=0.027, lift=0.968"
ACCORD,tuberose,ACCORD,green,0.03908201980320183,JACCARD_SIMILARITY,1267.0,B,"Accords co-occur in 1,267 perfumes; Jaccard=0.039, lift=1.429"
ACCORD,tuberose,ACCORD,lactonic,0.028083028083028084,JACCARD_SIMILARITY,299.0,B,"Accords co-occur in 299 perfumes; Jaccard=0.028, lift=1.430"
ACCORD,tuberose,ACCORD,musky,0.02601156069364162,JACCARD_SIMILARITY,1143.0,B,"Accords co-occur in 1,143 perfumes; Jaccard=0.026, lift=0.932"
ACCORD,tuberose,ACCORD,sweet,0.02996266632630269,JACCARD_SIMILARITY,1878.0,B,"Accords co-occur in 1,878 perfumes; Jaccard=0.030, lift=1.040"
ACCORD,tuberose,ACCORD,vanilla,0.029307163676230714,JACCARD_SIMILARITY,1096.0,B,"Accords co-occur in 1,096 perfumes; Jaccard=0.029, lift=1.064"
ACCORD,tuberose,ACCORD,white floral,0.09266574411875708,JACCARD_SIMILARITY,3683.0,B,"Accords co-occur in 3,683 perfumes; Jaccard=0.093, lift=3.130"
ACCORD,tuberose,ACCORD,yellow floral,0.07641490830211004,JACCARD_SIMILARITY,775.0,B,"Accords co-occur in 775 perfumes; Jaccard=0.076, lift=3.723"
ACCORD,tuberose,NOTE,Amber,0.26023912490460444,P(NOTE|ACCORD),1023.0,B,26.0% of tuberose perfumes contain Amber note; lift=0.936
ACCORD,tuberose,NOTE,Bergamot,0.2554057491732384,P(NOTE|ACCORD),1004.0,B,25.5% of tuberose perfumes contain Bergamot note; lift=0.927
ACCORD,tuberose,NOTE,Jasmine,0.4746883744594251,P(NOTE|ACCORD),1866.0,B,47.5% of tuberose perfumes contain Jasmine note; lift=1.859
ACCORD,tuberose,NOTE,Musk,0.38081912999236833,P(NOTE|ACCORD),1497.0,B,38.1% of tuberose perfumes contain Musk note; lift=1.020
ACCORD,tuberose,NOTE,Orange Blossom,0.2381073518188756,P(NOTE|ACCORD),936.0,B,23.8% of tuberose perfumes contain Orange Blossom note; lift=2.737
ACCORD,tuberose,NOTE,Patchouli,0.2134316967692699,P(NOTE|ACCORD),839.0,B,21.3% of tuberose perfumes contain Patchouli note; lift=0.867
ACCORD,tuberose,NOTE,Rose,0.19028237089799033,P(NOTE|ACCORD),748.0,B,19.0% of tuberose perfumes contain Rose note; lift=0.903
ACCORD,tuberose,NOTE,Sandalwood,0.3230730094123633,P(NOTE|ACCORD),1270.0,B,32.3% of tuberose perfumes contain Sandalwood note; lift=1.243
ACCORD,tuberose,NOTE,Tuberose,0.9643856525057237,P(NOTE|ACCORD),3791.0,B,96.4% of tuberose perfumes contain Tuberose note; lift=21.002
ACCORD,tuberose,NOTE,Vanilla,0.3304502671076062,P(NOTE|ACCORD),1299.0,B,33.0% of tuberose perfumes contain Vanilla note; lift=1.224
ACCORD,vanilla,ACCORD,amber,0.21454909637183048,JACCARD_SIMILARITY,14139.0,B,"Accords co-occur in 14,139 perfumes; Jaccard=0.215, lift=1.187"
ACCORD,vanilla,ACCORD,balsamic,0.15425368886553703,JACCARD_SIMILARITY,7046.0,B,"Accords co-occur in 7,046 perfumes; Jaccard=0.154, lift=1.481"
ACCORD,vanilla,ACCORD,citrus,0.15720598856639204,JACCARD_SIMILARITY,12842.0,B,"Accords co-occur in 12,842 perfumes; Jaccard=0.157, lift=0.817"
ACCORD,vanilla,ACCORD,fruity,0.1895942618563323,JACCARD_SIMILARITY,12397.0,B,"Accords co-occur in 12,397 perfumes; Jaccard=0.190, lift=1.095"
ACCORD,vanilla,ACCORD,musky,0.13894613336542366,JACCARD_SIMILARITY,9237.0,B,"Accords co-occur in 9,237 perfumes; Jaccard=0.139, lift=0.857"
ACCORD,vanilla,ACCORD,powdery,0.3019493099255815,JACCARD_SIMILARITY,22600.0,B,"Accords co-occur in 22,600 perfumes; Jaccard=0.302, lift=1.372"
ACCORD,vanilla,ACCORD,sweet,0.3537225343098912,JACCARD_SIMILARITY,24872.0,B,"Accords co-occur in 24,872 perfumes; Jaccard=0.354, lift=1.566"
ACCORD,vanilla,ACCORD,warm spicy,0.19475022434938677,JACCARD_SIMILARITY,13021.0,B,"Accords co-occur in 13,021 perfumes; Jaccard=0.195, lift=1.097"
ACCORD,vanilla,ACCORD,white floral,0.16357151835093012,JACCARD_SIMILARITY,10411.0,B,"Accords co-occur in 10,411 perfumes; Jaccard=0.164, lift=1.006"
ACCORD,vanilla,ACCORD,woody,0.18873106642890816,JACCARD_SIMILARITY,18416.0,B,"Accords co-occur in 18,416 perfumes; Jaccard=0.189, lift=0.863"
ACCORD,vanilla,NOTE,Amber,0.28250679937503614,P(NOTE|ACCORD),9764.0,B,28.3% of vanilla perfumes contain Amber note; lift=1.016
ACCORD,vanilla,NOTE,Bergamot,0.2633817487413923,P(NOTE|ACCORD),9103.0,B,26.3% of vanilla perfumes contain Bergamot note; lift=0.956
ACCORD,vanilla,NOTE,Cedar,0.1339042879462994,P(NOTE|ACCORD),4628.0,B,13.4% of vanilla perfumes contain Cedar note; lift=0.792
ACCORD,vanilla,NOTE,Jasmine,0.2748104855043111,P(NOTE|ACCORD),9498.0,B,27.5% of vanilla perfumes contain Jasmine note; lift=1.076
ACCORD,vanilla,NOTE,Musk,0.35478270933395056,P(NOTE|ACCORD),12262.0,B,35.5% of vanilla perfumes contain Musk note; lift=0.951
ACCORD,vanilla,NOTE,Patchouli,0.23407210230889416,P(NOTE|ACCORD),8090.0,B,23.4% of vanilla perfumes contain Patchouli note; lift=0.951
ACCORD,vanilla,NOTE,Rose,0.2010589664949945,P(NOTE|ACCORD),6949.0,B,20.1% of vanilla perfumes contain Rose note; lift=0.954
ACCORD,vanilla,NOTE,Sandalwood,0.27292980730281813,P(NOTE|ACCORD),9433.0,B,27.3% of vanilla perfumes contain Sandalwood note; lift=1.050
ACCORD,vanilla,NOTE,Tonka Bean,0.25206874602164225,P(NOTE|ACCORD),8712.0,B,25.2% of vanilla perfumes contain Tonka Bean note; lift=2.344
ACCORD,vanilla,NOTE,Vanilla,0.731728487934726,P(NOTE|ACCORD),25290.0,B,73.2% of vanilla perfumes contain Vanilla note; lift=2.710
ACCORD,varnish,NOTE,Amber,0.4,P(NOTE|ACCORD),2.0,B,40.0% of varnish perfumes contain Amber note; lift=1.439
ACCORD,varnish,NOTE,Blood,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Blood note; lift=347.184
ACCORD,varnish,NOTE,Cedar,0.4,P(NOTE|ACCORD),2.0,B,40.0% of varnish perfumes contain Cedar note; lift=2.366
ACCORD,varnish,NOTE,Ink,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Ink note; lift=179.497
ACCORD,varnish,NOTE,Metallic notes,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Metallic notes note; lift=65.637
ACCORD,varnish,NOTE,Paper,0.4,P(NOTE|ACCORD),2.0,B,40.0% of varnish perfumes contain Paper note; lift=488.630
ACCORD,varnish,NOTE,Resin,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Resin note; lift=46.210
ACCORD,varnish,NOTE,Rose Oxide,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Rose Oxide note; lift=909.862
ACCORD,varnish,NOTE,Seaweed,0.2,P(NOTE|ACCORD),1.0,B,20.0% of varnish perfumes contain Seaweed note; lift=39.090
ACCORD,varnish,NOTE,Varnish Accord,1.0,P(NOTE|ACCORD),5.0,B,100.0% of varnish perfumes contain Varnish Accord note; lift=9423.571
ACCORD,vinyl,NOTE,Amber,0.21621621621621623,P(NOTE|ACCORD),8.0,B,21.6% of vinyl perfumes contain Amber note; lift=0.778
ACCORD,vinyl,NOTE,Blackberry,0.13513513513513514,P(NOTE|ACCORD),5.0,B,13.5% of vinyl perfumes contain Blackberry note; lift=13.285
ACCORD,vinyl,NOTE,Leather,0.16216216216216217,P(NOTE|ACCORD),6.0,B,16.2% of vinyl perfumes contain Leather note; lift=2.013
ACCORD,vinyl,NOTE,Musk,0.35135135135135137,P(NOTE|ACCORD),13.0,B,35.1% of vinyl perfumes contain Musk note; lift=0.941
ACCORD,vinyl,NOTE,Patchouli,0.24324324324324326,P(NOTE|ACCORD),9.0,B,24.3% of vinyl perfumes contain Patchouli note; lift=0.988
ACCORD,vinyl,NOTE,Rose,0.2702702702702703,P(NOTE|ACCORD),10.0,B,27.0% of vinyl perfumes contain Rose note; lift=1.282
ACCORD,vinyl,NOTE,Saffron,0.21621621621621623,P(NOTE|ACCORD),8.0,B,21.6% of vinyl perfumes contain Saffron note; lift=3.399
ACCORD,vinyl,NOTE,Sandalwood,0.24324324324324326,P(NOTE|ACCORD),9.0,B,24.3% of vinyl perfumes contain Sandalwood note; lift=0.936
