query_id,query_text,gold_scent,pred_scent,scent_match,gold_context,pred_context,context_match,gold_performance,pred_performance,performance_match,gold_avoid,pred_avoid,avoid_match,gold_additional,pred_additional,additional_match,overall_exact_match,api_status,parse_status,validation_status,error_components,error_type,llm_diagnostic,semantic_over_inference_candidate
UQ0110,남자가 쓰기 좋은 머스크 향수 추천해줘,"[""Musk""]",[],False,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],"[""남자가 쓰기 좋은 머스크 향수 추천해줘""]",False,False,success,success,success,"[""MISSED_SCENT"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0111,남자가 쓰기 좋은 파우더리 향수 추천해줘,"[""powdery""]",[],False,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],"[""파우더리 향수"",""남자가 쓰기 좋은 향수 추천""]",False,False,success,success,success,"[""MISSED_SCENT"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0112,깨끗하고 포근한 느낌의 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""깨끗하고"",""포근한""]","[""깨끗한 느낌"",""포근한 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0113,샤워하고 나온 것 같은 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""샤워하고 나온 것 같은""]","[""샤워하고 나온 것 같은 향""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0114,부드러운 우디 향수 추천해줘,"[""woody""]","[""woody""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""부드러운""]","[""부드러운 우디 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0115,호텔 로비 같은 고급스러운 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""호텔 로비 같은"",""고급스러운""]","[""호텔 로비 같은 고급스러운 향""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0116,달달하지만 너무 느끼하지 않은 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""느끼""]",[],False,"[""달달하지만""]","[""달달한 향"",""너무 느끼하지 않은 향""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0117,시트러스 향이 오래가는 향수 추천해줘,"[""Citrus""]","[""citrus""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""HIGH""}","{""intensity"":"""",""longevity"":""HIGH""}",True,[],[],True,[],[],True,True,success,success,success,[],,,False
UQ0118,니치 향수 입문용으로 추천해줄 만한 거 있어?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""니치 향수 입문용""]","[""니치 향수 입문용 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0119,10만 원대에서 살 만한 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""10만 원대""]","[""10만 원대 예산""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0120,20만 원 이하로 가성비 좋은 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""20만 원 이하"",""가성비""]","[""가격 20만 원 이하"",""가성비 좋은 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0121,20대 후반 남자한테 어울리는 향수 내놔,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""20대 후반""]","[""20대 후반 남자에게 어울리는 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0122,결혼하는 사람한테 선물해줄 향수는 뭐가 있을까?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""결혼하는 사람"",""선물""]","[""결혼하는 사람에게 선물할 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0123,운동하고 뿌리면 좋을 남자 향수가 필요해,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""운동하고 뿌리면 좋을""]","[""운동하고 뿌리기 좋음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0124,요즘 올리브영이나 백화점에서 가장 핫하고 인기 많은 여자 향수 알려줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""female""]}","{""season"":[],""daypart"":[],""gender"":[""female""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""올리브영이나 백화점"",""가장 핫"",""인기 많은""]","[""올리브영에서 핫하고 인기 많은 여자 향수"",""백화점에서 핫하고 인기 많은 여자 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0125,호불호 안 갈리고 누구나 맡았을 때 '좋다'고 느낄 만한 향수 추천좀,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""호불호 안 갈리고"",""누구나 맡았을 때 '좋다'고""]","[""호불호 안 갈리고 누구나 맡았을 때 '좋다'고 느낄 만한 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0126,향수 초보인데 실패 확률 제일 적고 남들이 다들 좋다고 하는 남자 향수는 뭐가 있어,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[]}",False,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""향수 초보"",""실패 확률 제일 적고"",""다들 좋다고""]","[""향수 초보"",""실패 확률이 가장 낮은 남자 향수"",""주변 사람들이 대체로 좋다고 하는 향""]",False,False,success,success,success,"[""MISSED_GENDER"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0127,이번에 향수 하나 장만하려는데 남자 향수는 요즘 뭐가 제일 잘 나가냐?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""제일 잘 나가냐""]","[""남자 향수 중 요즘 가장 잘 나가는 제품 추천 요청"",""향수는 하나만 구매하려는 상황""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0128,호불호 안 갈리는 여자친구 선물용 향수 추천,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[""female""]}",False,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""호불호 안 갈리는"",""여자친구 선물""]","[""호불호 안 가는 여자친구 선물용""]",False,False,success,success,success,"[""EXTRA_GENDER"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
UQ0129,비누 향이나 세탁 건조기처럼 포근하고 깨끗한 향 나는 남자 향수 찾고 있어요,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""비누 향"",""세탁 건조기처럼 포근"",""깨끗한""]","[""비누 향"",""세탁 건조기처럼 포근하고 깨끗한 향""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0130,향수병 디자인이 독특하거나 예술적인 향수 추천해 주세용,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""향수병 디자인이 독특하거나 예술적인""]","[""향수병 디자인이 독특한"",""예술적인 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0131,우디 향수가 좋아~,"[""woody""]","[""woody""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],[],True,True,success,success,success,[],,,False
UQ0132,바다가 떠오르는 여름용 남자 향수가 필요해,"[""Sea Notes""]",[],False,"{""season"":[""summer""],""daypart"":[],""gender"":[""male""]}","{""season"":[""summer""],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""바다가 떠오르는""]","[""바다가 떠오르는 여름용 남자 향수""]",False,False,success,success,success,"[""MISSED_SCENT"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0133,디자인이 엄청 고급스럽고 화려해서 선물용으로 소장 가치 있는 향수 병 디자인 추천해 줄래,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""디자인이 엄청 고급스럽고 화려해서 선물용으로 소장 가치 있는 향수 병""]","[""병 디자인이 엄청 고급스럽고 화려함"",""선물용"",""소장 가치 있는 향수 병 디자인 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0134,요즘은 어떤 향수가 인기가 많냐?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""어떤 향수"",""인기가 많냐""]","[""요즘 인기 있는 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0135,SNS에서 인기 많은 남자 향수는 어떤게 있니,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""SNS에서 인기 많은""]","[""SNS에서 인기 많은 남자 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0136,겨울용 남자 향수가 필요한데 남들이 잘 안쓰는 독특한걸 찾고 싶어,[],[],True,"{""season"":[""winter""],""daypart"":[],""gender"":[""male""]}","{""season"":[""winter""],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""남들이 잘 안쓰는 독특한""]","[""남들이 잘 안쓰는 독특한 향을 원함"",""겨울용 남자 향수 필요""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0137,그린 노트나 허브 향 나는 향수 추천해 줄래?,"[""green"",""herbal""]","[""green notes"",""herbal""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],[],True,False,success,success,success,"[""WRONG_SCENT""]",WRONG_SCENT,,False
UQ0138,향이 오래가는 남자 향수 골라줘봐라,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""HIGH""}","{""intensity"":"""",""longevity"":""HIGH""}",True,[],[],True,[],[],True,True,success,success,success,[],,,False
UQ0139,은은한 스모키함이나 가죽 향이 감도는 시크한 느낌의 남자 향수 찾아줘,"[""smoky"",""Leather""]",[],False,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":""LOW"",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",False,[],[],True,"[""시크한""]","[""은은한 스모키함"",""가죽 향이 감도는"",""시크한 느낌"",""남자 향수""]",False,False,success,success,success,"[""MISSED_SCENT"",""MISSED_INTENSITY"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0140,중성적인 향수에는 뭐가 있을까?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""neuter""]}","{""season"":[],""daypart"":[],""gender"":[""neuter""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],"[""중성적인 향수 추천""]",False,False,success,success,success,"[""EXTRA_ADDITIONAL""]",EXTRA_ADDITIONAL,,False
UQ0141,"남친한테 향수 선물할 건데, 제일 유명한 남자 향수로 5개 정도 추천해줘",[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""남친한테 향수 선물"",""제일 유명한"",""5개""]","[""남자 향수 선물"",""제일 유명한 남자 향수"",""5개 정도 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0142,밀폐된 공간에서 써도 안 어지러울만한 거 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""밀폐된 공간"",""안 어지러울만한 거""]","[""밀폐된 공간에서 사용해도 어지럽지 않을 만한 향을 원함""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0143,카리스마 있어보이는 딱딱한 향수 근데 여자걸로 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""female""]}","{""season"":[],""daypart"":[],""gender"":[""female""]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""카리스마"",""딱딱한""]","[""카리스마 있어보이는"",""딱딱한 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0144,한 5만원 이내로 살 수 있는데 백화점 향수 느낌 나는 거,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""5만원 이내"",""백화점 향수""]","[""5만원 이내"",""백화점 향수 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0145,천연 향신료 사용하는 성분 좋은 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""천연 향신료"",""성분 좋은""]","[""천연 향신료를 사용하는 성분 좋은 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0146,가격 상관 없음. 리한나가 쓰는 향수 갖고싶어,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""가격 상관 없음"",""리한나가 쓰는 향수""]","[""가격 상관 없음"",""리한나가 쓰는 향수""]",True,True,success,success,success,[],,,False
UQ0147,지속력은 길었으면 좋겠는데 향이 멀리까지 퍼지는 건 싫어. 그런 향수 있어?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":""LOW"",""longevity"":""HIGH""}","{""intensity"":"""",""longevity"":""HIGH""}",False,[],[],True,[],"[""향이 멀리까지 퍼지는 것(확산/향의 강한 퍼짐)은 싫음""]",False,False,success,success,success,"[""MISSED_INTENSITY"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0148,"향추 추천해줘. 달콤한 향은 좋은데, 바닐라는 싫어.",[],"[""sweet""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""바닐라""]","[""Vanilla""]",False,"[""달콤한 향""]",[],False,False,success,success,success,"[""EXTRA_SCENT"",""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
UQ0149,"시원한 향은 좋은데, 남자 스킨 냄새는 진짜 별로야. 안 그런 거 있어?",[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""남자 스킨 냄새""]","[""male skin scent""]",False,"[""시원한 향""]","[""시원한 향을 선호"",""남자 스킨 냄새는 피하고 싶음"",""안 그런(남자 스킨 냄새가 아닌) 향이 있는지 문의""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0150,우디 향 좋아하는데 무겁거나 중후한 건 싫어. 추천 좀.,"[""woody""]","[""woody""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""무겁거나"",""중후한""]","[""heavy"",""heavy and mature""]",False,[],"[""우디 향 선호"",""무겁거나 중후한 느낌은 싫음"",""추천 요청""]",False,False,success,success,success,"[""MISSED_AVOID"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0151,"꽃향은 좋은데, 화장품 냄새 같은 꽃향은 싫음.",[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""화장품 냄새""]","[""cosmetic-smelling floral""]",False,"[""꽃향""]","[""floral is okay, but not the kind that smells like cosmetics""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0152,패출리 들어간 향은 싫어. 그거 뺀 걸로 추천 좀.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""패출리""]","[""Patchouli""]",False,[],"[""패출리 들어간 향은 싫음""]",False,False,success,success,success,"[""MISSED_AVOID"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0153,인센스나 절 냄새 나는 향수 개극혐이니까 그거 말고 다양한 종류로 추천 좀.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""인센스"",""절 냄새""]","[""incense"",""incense/절 냄새""]",False,"[""다양한 종류로 추천""]","[""다양한 종류로 추천 요청""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0154,"과일 향수 추천하는데 복숭아, 체리는 빼고 해줘. 그거 싫어.",[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""복숭아"",""체리""]","[""Peach"",""Cherry""]",False,"[""과일 향수""]","[""Fruity perfume preference"",""Recommend fruity scents but exclude peach and cherry""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0155,딥티크 탐다오랑 오르페옹 중에 출근용으로 뭐가 더 나아?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[""day""],""gender"":[]}",False,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""딥티크 탐다오랑 오르페옹 중에 출근용""]","[""딥티크 탐다오 vs 딥티크 오르페옹 중 출근용으로 더 나은 것 문의""]",False,False,success,success,success,"[""EXTRA_DAYPART"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
UQ0156,블루 드 샤넬보다 덜 흔한 느낌으로 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""블루 드 샤넬보다 덜 흔한 느낌""]","[""블루 드 샤넬보다 덜 흔한 느낌""]",True,True,success,success,success,[],,,False
UQ0157,지금 쓰는 향수보가 조말론인데 조금 더 성숙한 느낌으로 바꾸고 싶어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""조말론인데 조금 더 성숙한 느낌으로 바꾸고 싶어.""]","[""현재 사용하는 향수: 조말론"",""더 성숙한 느낌으로 바꾸고 싶음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0158,새벽 바닷가 같은 느낌인데 소금 냄새가 너무 강하진 않았으면 좋겠어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""새벽 바닷가"",""소금 냄새가 너무 강하진 않았으면""]","[""새벽 바닷가 같은 느낌"",""소금 냄새가 너무 강하지 않았으면 좋겠음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0159,비 오는 숲 같은데 흙냄새보다는 젖은 나무 냄새가 강했으면 좋겠어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],"[""earthy smell""]",False,"[""비 오는 숲"",""흙냄새보다는 젖은 나무 냄새""]","[""wet wood smell more than earthy smell"",""rainy forest-like atmosphere""]",False,False,success,success,success,"[""EXTRA_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0160,차가운 금속같은 이미지인데 향 자체는 너무 날카롭지 않았으면 좋겠어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""차가운 금속같은 이미지"",""너무 날카롭지 않았으면""]","[""차가운 금속같은 이미지"",""향 자체는 너무 날카롭지 않았으면 좋겠음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0161,햇빛 받은 흰 셔츠 같은 느낌하고 싶은데 시트러스는 싫어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""시트러스""]","[""citrus""]",False,"[""햇빛 받은 흰 셔츠""]","[""햇빛 받은 흰 셔츠 같은 느낌""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0162,호텔 침구 같은 깨끗함! 근데 세제 냄새처럼 인위적이면 싫어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""세제 냄새""]","[""soapy/detergent-like 인위적인 냄새""]",False,"[""호텔 침구"",""깨끗함""]","[""호텔 침구 같은 깨끗한 느낌""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0163,"나 꿀 같은 향은 좋아하는데, 너무 냄새가 강하지는 않았으면 좋겠어. 그런 향수 있을까?",[],"[""Honey""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":""LOW"",""longevity"":""""}","{""intensity"":""LOW"",""longevity"":""""}",True,[],[],True,"[""꿀 같은 향""]",[],False,False,success,success,success,"[""EXTRA_SCENT"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
