source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,second_pass_status,second_pass_basis,second_pass_reason,local_evidence_refs,audit_evidence_json,manual_check_reason,manual_check_question
oliveyoung,19,판매순,기간 미확인,A000000256121,센녹,[NEW/런칭 이벤트] 센녹 퍼퓸 30ml 데일리 사이즈 5종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000256121&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=19,"45,990원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,370,EXCLUDE_SCENT_OPTION,single_size_multiple_scent_variants,한 용량의 향수 N종을 한 판매상품으로 제시하며 세트/다개입 표기가 없어 서로 다른 향 선택 상품으로 판정했다.,,"{""main_count_options"": [""5종""]}",,
oliveyoung,21,판매순,기간 미확인,A000000241764,캘빈클라인,[NEW] CK 캘빈클라인 헤어&바디 퍼퓸 미스트 100ml/236ml 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000241764&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=21,"23,280원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수/향과 서로 다른 용량 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,372,EXCLUDE_NON_PERFUME,mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,,"{""hair_body_mention"": [""헤어"", ""바디""], ""mist_mention"": [""미스트""], ""main_count_options"": [""6종""]}",,
oliveyoung,26,판매순,기간 미확인,A000000199659,로이비,로이비 오드퍼퓸 롤온 7.5ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199659&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=26,"19,000원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,NONE,identity_unclear,오드퍼퓸 롤온만 표기; 무신사 29/55위에는 서로 다른 향 이름 존재,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,377,MANUAL_CHECK,product_page_required,상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,,"{""oil_rollon_mention"": [""롤온""], ""concentration_EDP"": [""오드퍼퓸""]}",상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,"정확한 향수명과 농도는 무엇이며, 한 상품 ID에 서로 다른 향 선택이 포함되는가?"
oliveyoung,28,판매순,기간 미확인,A000000245464,투크,[OY 단독 기획] 투크 실루엣 헤어 퍼퓸 68ml 3종 택1 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245464&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=28,"25,200원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,헤어퍼퓸 3종 택1과 단품/기획 구성 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,379,EXCLUDE_NON_PERFUME,mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,,"{""hair_body_mention"": [""헤어""], ""explicit_option"": [""택1""], ""planning_set"": [""기획""], ""main_count_options"": [""3종""]}",,
oliveyoung,36,판매순,기간 미확인,A000000129613,클린,"클린 웜코튼 EDP 30ml,60ml 단품/기획 중 택 1",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129613&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=36,"37,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,387,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""explicit_option"": [""택 1""], ""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,37,판매순,기간 미확인,A000000226000,끌로에,끌로에 로 드 퍼퓸 인텐스 EDP 30ml/50ml/50기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226000&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=37,"93,150원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,388,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,38,판매순,기간 미확인,A000000244023,나르시소 로드리게즈,[타잔PICK] 나르시소 로드리게즈 퓨어 머스크/포 허 EDT/블루 누와르/상탈,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000244023&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=38,"63,480원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 향수와 농도 표현이 혼합된 목록,,389,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""concentration_EDT"": [""EDT""]}",,
oliveyoung,40,판매순,기간 미확인,A000000245613,나르시소 로드리게즈,[NEW] 나르시소 로드리게즈 포 허 퓨어 머스크 블랑 EDPI (30ml/50ml/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245613&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=40,"84,240원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,391,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""unmapped_concentration_code"": [""EDPI""]}",,
oliveyoung,43,판매순,기간 미확인,A000000231171,아닐로,아닐로 오 드 퍼퓸 10ml 단품/기획 (7종 택 1),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231171&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=43,"15,000원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,,394,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""explicit_option"": [""택 1""], ""planning_set"": [""기획""], ""concentration_EDP"": [""오 드 퍼퓸""], ""main_count_options"": [""7종""]}",,
oliveyoung,46,판매순,기간 미확인,A000000230142,아디다스(뷰티),[김재원PICK] 아디다스 향수 9종 & 미스트 4종 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230142&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=46,"18,610원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,mixed_product_types,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,snapshot_option_review,일반 향수와 헤어퍼퓸/미스트/고체/샤쉐 등 서로 다른 제품 유형이 함께 있음,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,397,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""mist_mention"": [""미스트""], ""planning_set"": [""기획""], ""main_count_options"": [""9종"", ""4종""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,47,판매순,기간 미확인,A000000200411,나르시소 로드리게즈,나르시소 로드리게즈 베스트 컬렉션(퓨어머스크/머스크블랑/포허인텐스/포허EDT/올오브미/올오브미플로럴),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200411&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=47,"63,480원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 향수와 농도 표현이 혼합된 목록,,398,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""concentration_EDT"": [""EDT""]}",,
oliveyoung,48,판매순,기간 미확인,A000000187588,나르시소 로드리게즈,[프레쉬로즈향] 나르시소 로드리게즈 나르시소 크리스탈 EDP (30ml/50m/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187588&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=48,"66,500원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,399,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""possible_unit_typo"": [""50m""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,49,판매순,기간 미확인,A000000189468,필로소피,[원지안PICK] 필로소피 어메이징 그레이스 EDT 15ml/60ml/60ml기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189468&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=49,"24,420원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,400,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDT"": [""EDT""]}",,
oliveyoung,53,판매순,기간 미확인,A000000187658,버버리,버버리 브릿쉬어 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187658&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=53,"65,100원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,404,MANUAL_CHECK,product_page_required,제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,,{},제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,상품 유형과 사용 부위는 무엇이며 EDP/EDT/Parfum 등 일반 액상 향수인가?
oliveyoung,57,판매순,기간 미확인,A000000244723,센녹,[포켓사이즈] 센녹 퍼퓸 10ml 4종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000244723&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=57,"27,550원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,408,EXCLUDE_SCENT_OPTION,single_size_multiple_scent_variants,한 용량의 향수 N종을 한 판매상품으로 제시하며 세트/다개입 표기가 없어 서로 다른 향 선택 상품으로 판정했다.,,"{""main_count_options"": [""4종""]}",,
oliveyoung,67,판매순,기간 미확인,A000000176514,지미추,지미추 아이 원 추 EDP (40m/60ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176514&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=67,"68,360원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_slash,슬래시 목록의 의미를 안전하게 확정하지 못함,,418,KEEP,single_identity_size_typo,지미추 아이 원 추 EDP라는 단일 정체성과 40m/60ml 두 용량이 명확하다. 40m은 보정하지 않고 원문으로 유지한다.,,"{""possible_unit_typo"": [""40m""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,74,판매순,기간 미확인,A000000204985,호텔도슨,호텔도슨  향수 오 드 퍼퓸 6종 20ml / 75ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204985&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=74,"34,830원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수/향과 서로 다른 용량 선택이 함께 있음,,425,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""concentration_EDP"": [""오 드 퍼퓸""], ""main_count_options"": [""6종""]}",,
oliveyoung,75,판매순,기간 미확인,A000000249629,클린,"클린 헤어&바디 퍼퓸 미스트 파파야 파라다이스 88ml,236ml (단품/기획)",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249629&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=75,"26,600원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,426,EXCLUDE_NON_PERFUME,mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,,"{""hair_body_mention"": [""헤어"", ""바디""], ""mist_mention"": [""미스트""], ""planning_set"": [""기획""]}",,
oliveyoung,77,판매순,기간 미확인,A000000218512,누다라,[고발향/니치향수] 누다라 향수&샤쉐&미니샤쉐 10종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218512&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=77,"9,510원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,mixed_product_types,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,snapshot_option_review,일반 향수와 헤어퍼퓸/미스트/고체/샤쉐 등 서로 다른 제품 유형이 함께 있음,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,428,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""home_mention"": [""샤쉐""], ""main_count_options"": [""10종""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,93,판매순,기간 미확인,A000000142176,랄프로렌,"랄프로렌 폴로 랄프 EDT 30ml,50ml 단품/기획 중 택 1",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142176&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=93,"72,200원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,444,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""explicit_option"": [""택 1""], ""planning_set"": [""기획""], ""concentration_EDT"": [""EDT""]}",,
oliveyoung,94,판매순,기간 미확인,A000000113251,필로소피,필로소피 EDT 60ml 단품/기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113251&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=94,"48,130원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,PACKAGE,identity_unclear,필로소피 EDT만 표기되어 개별 향 미식별,package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,,445,MANUAL_CHECK,product_page_required,상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,,"{""planning_set"": [""기획""], ""concentration_EDT"": [""EDT""]}",상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,"정확한 향수명과 농도는 무엇이며, 한 상품 ID에 서로 다른 향 선택이 포함되는가?"
oliveyoung,99,판매순,기간 미확인,A000000229852,아디다스(뷰티),[김재원PICK] 아디다스 스파크업 EDP (30ml기획/50ml/100ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229852&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=99,"27,360원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,450,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,104,판매순,기간 미확인,A000000210408,이세이미야케,이세이미야케 르 셀 디세이 EDT (50ml/100ml/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000210408&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=104,"68,550원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,455,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDT"": [""EDT""]}",,
oliveyoung,106,판매순,기간 미확인,A000000000600,베르사체,베르사체 브라이트 크리스탈 3종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000000600&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=106,"66,980원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,457,MANUAL_CHECK,product_page_required,택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,,"{""explicit_option"": [""택1""], ""main_count_options"": [""3종""]}",택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,"상세 옵션명이 향, 용량, 단품/기획 중 무엇이며 모든 옵션에서 동일한 향수 정체성이 유지되는가?"
oliveyoung,118,판매순,기간 미확인,A000000245927,스침,스침 헤어 우유 퍼퓸 50ml 기획 (+스크런치) / 단품 5종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245927&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=118,"26,510원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,469,EXCLUDE_NON_PERFUME,mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,,"{""hair_body_mention"": [""헤어""], ""explicit_option"": [""택 1""], ""planning_set"": [""기획""]}",,
oliveyoung,125,판매순,기간 미확인,A000000203627,끌로에,끌로에 노마드 EDP 30ml/50ml/50ml 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203627&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=125,"84,870원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,476,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,136,판매순,기간 미확인,A000000210160,루아페,[러블리데이트향수] 루아페 EDP 30ml 6종 택1 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000210160&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=136,"34,200원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,,487,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""explicit_option"": [""택1""], ""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""], ""main_count_options"": [""6종""]}",,
oliveyoung,143,판매순,기간 미확인,A000000249350,슬로우허밍,[단독기획] 슬로우허밍 헤어 퍼퓸 미스트 80ml 2종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249350&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=143,"17,190원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,494,EXCLUDE_NON_PERFUME,unknown_option_but_all_non_perfume,옵션의 세부 유형과 무관하게 주상품이 헤어퍼퓸으로 명확하다.,,"{""hair_body_mention"": [""헤어""], ""mist_mention"": [""미스트""], ""planning_set"": [""기획""], ""main_count_options"": [""2종""]}",,
oliveyoung,147,판매순,기간 미확인,A000000144484,존바바토스,존바바토스 아티산/아티산블랙 EDT 중 택1 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144484&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=147,"66,410원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,,498,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""explicit_option"": [""택1""], ""planning_set"": [""기획""], ""concentration_EDT"": [""EDT""]}",,
