commercial_identity_id,canonical_brand,fragrance_name_normalized,concentration,product_form,candidate_family_id,has_purchase_signal,has_hwahae_signal,best_hwahae_rank,purchase_overlap_status,purchase_overlap_basis,matched_purchase_commercial_identity_id,member_count,purchase_member_count,hwahae_member_count,member_refs,fragrantica_match_attempted,fragrantica_match_status,fragrantica_id,fragrantica_match_basis,fragrantica_candidate_ids,fragrantica_match_score,fragrantica_candidate_names,fragrantica_match_margin,best_musinsa_rank,best_oliveyoung_rank,best_lotte_rank,fragrantica_verification_refusal
ci_9cc569410f2e,Kenzo,로 뿌르 옴므,EDT,LIQUID_PERFUME,cf_934c270cacce,True,False,,,,,1,1,0,oliveyoung:251,True,MATCH_REVIEW,,candidate retrieval only; name score=0.889 margin=0.032; manual confirmation required; no conflicting concentration record,112700|78|14791|14790|55408,0.888889,L'Eau Kenzo Pour Femme|L'Eau par Kenzo|L'Eau 2 Kenzo pour Homme|L'Eau 2 Kenzo pour Femme|Kenzo World Power,0.031746,,251.0,,
ci_abc832e5b5ca,Narciso Rodriguez,올 오브 미 센티드,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_f91512ea677b,True,False,,,,,1,1,0,oliveyoung:252,True,NO_MATCH,,compatible candidate not found,46221,0.5,Narciso Rodriguez  For Her Hair Mist,0.5,,252.0,,
ci_4ad7df3d4d6b,Addct,잇 더 피치,EDP,LIQUID_PERFUME,cf_1792c3ed805e,True,False,,,,,1,1,0,oliveyoung:256,True,MATCH_REVIEW,,candidate retrieval only; name score=0.800 margin=0.436; manual confirmation required; concentration compatible,131212|131210|131564|131211|131207,0.8,Eat the Peach|The First|Lily Veil|Void Wood|Peel the Bergamot,0.436364,,256.0,,
ci_0b7a1d90a416,Huxley,블루 메디나 탠저린,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_bd3a19027184,True,False,,,,,1,1,0,oliveyoung:257,True,MATCH_REVIEW,,candidate retrieval only; name score=0.900 margin=0.479; manual confirmation required; no conflicting concentration record; verification refused: phonetic key only,131986|131987|131985|132011|131991,0.9,Blue Medina Tangerine|Berber Portrait|Moroccan Gardener|Port Breathe|Rose Picker,0.478947,,257.0,,phonetic key only
ci_f73f3984cef2,Huxley,로즈 피커,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_2e676d0dbf5b,True,False,,,,,1,1,0,oliveyoung:258,True,MATCH_REVIEW,,candidate retrieval only; name score=0.700 margin=0.392; manual confirmation required; no conflicting concentration record,131991|131987|131985|132011|131986,0.7,Rose Picker|Berber Portrait|Moroccan Gardener|Port Breathe|Blue Medina Tangerine,0.392308,,258.0,,
ci_aa51823e6538,Adidas,김재원 아디다스 원더포스,EDP,LIQUID_PERFUME,cf_f80d465bd623,True,False,,,,,1,1,0,oliveyoung:259,True,NO_MATCH,,compatible candidate not found,7212|7204|7203|3159|43407,0.5,Adidas Game Spirit|Adidas Woman Citrus Energy|Adidas Woman Fitness Fresh|Adidas Originals|Born Original Today Pour Lui,0.078947,,259.0,,
ci_5ec349e187e7,Hotel Dawson,살룻투유 시트러스 블렌드향,EDP,LIQUID_PERFUME,cf_6e87b9fcfe4d,True,False,,,,,1,1,0,oliveyoung:261,True,NO_MATCH,,compatible candidate not found,94828|94831|94830|94829|94832,0.4,Self Bloom|Missed & Burnt|Salute To You|Roll The Dice|Midsommar,0.019048,,261.0,,
ci_c3d37773b6a5,Hotel Dawson,미드소마 새벽공기향,EDP,LIQUID_PERFUME,cf_95f92f8c3192,True,False,,,,,1,1,0,oliveyoung:262,True,NO_MATCH,,compatible candidate not found,94832|94831|94830|94829|94828,0.444444,Midsommar|Missed & Burnt|Salute To You|Roll The Dice|Self Bloom,0.044444,,262.0,,
ci_2137ed472e0c,Kiss New York,엔믹스설윤 코튼파우더,EDP,LIQUID_PERFUME,cf_0443088e891a,True,False,,,,,1,1,0,oliveyoung:263,True,NO_MATCH,,compatible candidate not found,97887|113668|97893|97892|97889,0.526316,Seduction Gold|Blush Princess|Sun Kisses|Sweet Heart|Lady in Red,0.126316,,263.0,,
ci_ec936f18d36c,Atelier Faye,코지파자마,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_194a5421c4b3,True,False,,,,,1,1,0,oliveyoung:264,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,,264.0,,
ci_8ef0ec586657,Atelier Faye,프렌치로즈,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_dc6fcef66b6f,True,False,,,,,2,2,0,oliveyoung:265|oliveyoung:329,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,,265.0,,
ci_9410f2c3c9e1,The Body Shop,더 샵 브리티쉬 로즈,EDT,BODY_FRAGRANCE,cf_62c2bb4252a3,True,False,,,,,1,1,0,oliveyoung:267,True,NO_MATCH,,compatible candidate not found,116431,0.272727,Sugar Pumpkin Body Mist,0.272727,,267.0,,
ci_d877021d43d8,Atelier Faye,블랙 우드,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_00ddbb5c1f66,True,False,,,,,1,1,0,oliveyoung:268,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,,268.0,,
ci_6591ee6833ed,Adidas,김재원 아디다스 겟 컴피 30m,EDP,LIQUID_PERFUME,cf_0808fbb8f8c2,True,False,,,,,1,1,0,oliveyoung:270,True,NO_MATCH,,compatible candidate not found,98557|7212|1832|1831|7205,0.421053,Get Comfy|Adidas Game Spirit|Adidas 3 Extreme Pour Lui|Adidas 3 Extreme Pour Elle|Adidas Woman Active Start,0.021053,,270.0,,
ci_c8263db73b5c,Atelier Faye,실크 매그놀리아,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_d3046c96ee74,True,False,,,,,1,1,0,oliveyoung:271,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,,271.0,,
ci_90198f48e65a,L'Occitane en Provence,버베나 & 인비고레이팅,UNSPECIFIED,HAIR_FRAGRANCE,cf_405119679040,True,False,,,,,1,1,0,oliveyoung:272,True,NO_MATCH,,compatible candidate not found,,,,,,272.0,,
ci_386c9fc422b5,Huxley,로즈 피커,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_2e676d0dbf5b,True,False,,,,,1,1,0,oliveyoung:274,True,NO_MATCH,,compatible candidate not found,,,,,,274.0,,
ci_645e551cc4d2,Addct,에탄올 FREE,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_1870ace1bb17,True,False,,,,,1,1,0,oliveyoung:275,True,NO_MATCH,,compatible candidate not found,,,,,,275.0,,
ci_1a425f8adb57,로맨띠끄,명품 도손&화이트플로럴향 튜베로즈,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_b507854e5092,True,False,,,,,1,1,0,oliveyoung:276,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,276.0,,
ci_2c9beac9d0e8,Adidas,김재원 아디다스 에너지 드라이브 30ml,EDP,LIQUID_PERFUME,cf_7d78a7d866f6,True,False,,,,,1,1,0,oliveyoung:277,True,NO_MATCH,,compatible candidate not found,7204|120995|98467|7212|120994,0.416667,Adidas Woman Citrus Energy|Wonder Force|Energy Drive|Adidas Game Spirit|Dreams Glaze,0.035714,,277.0,,
ci_b53be752c6dd,슬로우허밍,플라워너리 릴리프 플레르베일,PARFUM_UNSPECIFIED,BALM_OR_STICK,cf_d96dfe80f282,True,False,,,,,1,1,0,oliveyoung:278,True,NO_MATCH,,compatible candidate not found,,,,,,278.0,,
ci_d091a8acab36,ANILLO,패츌리가든 단독,EDP,LIQUID_PERFUME,cf_82d8a23662e3,True,False,,,,,1,1,0,oliveyoung:279,True,MATCH_REVIEW,,candidate retrieval only; name score=0.700 margin=0.325; manual confirmation required; no conflicting concentration record,121750|121751|121753|121748|121752,0.7,Patchouli Garden|Lime Sunday|Neroli Wood|Shower Time|Amber 528,0.325,,279.0,,
ci_364e46e48e35,슬로우허밍,프루티너리 터치피치,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_ca46381d50dc,True,False,,,,,1,1,0,oliveyoung:281,True,NO_MATCH,,compatible candidate not found,,,,,,281.0,,
ci_c41a52adbb73,슬로우허밍,플라워너리 플라워솝,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_7b51b7bb61a7,True,False,,,,,1,1,0,oliveyoung:282,True,NO_MATCH,,compatible candidate not found,,,,,,282.0,,
ci_10b88a70f281,Kenzo,로 뿌르 팜므,EDT,LIQUID_PERFUME,cf_43d204d893c8,True,False,,,,,1,1,0,oliveyoung:284,True,MATCH_REVIEW,,candidate retrieval only; name score=0.833 margin=0.033; manual confirmation required; no conflicting concentration record,79|112700|11697|4086|4075,0.833333,L'Eau par Kenzo pour Homme|L'Eau Kenzo Pour Femme|L'Eau par Kenzo Wild pour Homme|L'Eau par Kenzo Ice pour Femme|L'Eau par Kenzo Ice pour Homme,0.033333,,284.0,,
ci_07ca704561a6,Marc Jacobs,데이지 오 쏘 프레쉬,EDT,LIQUID_PERFUME,cf_1a914e781476,True,False,,,,,1,1,0,oliveyoung:287,True,MATCH,10858.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",10858,1.0,Daisy Eau So Fresh,,,287.0,,
ci_2f24ebaf093c,Narciso Rodriguez,포 힘 블루 누와르,EDT,LIQUID_PERFUME,cf_d68d656b646e,True,False,,,,,1,1,0,oliveyoung:288,True,MATCH,31247.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",31247,1.0,Narciso Rodriguez for Him Bleu Noir,,,288.0,,
ci_6d1c380aa36c,토스,러브미,EDP,LIQUID_PERFUME,cf_67e4408e3833,True,False,,,,,1,1,0,oliveyoung:289,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,289.0,,
ci_86dc614dcc29,Memo Paris,마르파,EDP,LIQUID_PERFUME,cf_7f97996c24a9,True,False,,,,,2,2,0,oliveyoung:293|oliveyoung:346,True,NO_MATCH,,compatible candidate not found,75181|37185|60077|48077|132348,0.666667,Madurai|Marfa|Jamal's Palace|Marfa Spices|Menorca,0.0,,293.0,,
ci_282980a7211b,Moschino,토이 보이,EDP,LIQUID_PERFUME,cf_54d49be724c7,True,False,,,,,1,1,0,oliveyoung:295,True,MATCH_REVIEW,,candidate retrieval only; name score=1.000 margin=0.200; manual confirmation required; concentration compatible; verification refused: phonetic key only,55858|115319|66098|51589|126054,1.0,Toy Boy|Toy Boy 2|Toy 2 Bubble Gum|Toy 2|Toy 2 Yummy,0.2,,295.0,,phonetic key only
ci_f4b1990c867f,Marc Jacobs,퍼펙트,EDP,LIQUID_PERFUME,cf_a8e4f4c0e3f0,True,False,,,,,1,1,0,oliveyoung:296,True,MATCH,62021.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",62021,1.0,Perfect,,,296.0,,
ci_92a3f91f742a,Kenzo,옴므,EDP,LIQUID_PERFUME,cf_dbc799a42d11,True,False,,,,,1,1,0,oliveyoung:297,True,NO_MATCH,,compatible candidate not found,664|77|3404|101284|80042,0.666667,Kenzo Amour|Kenzo pour Homme|Kenzo Homme Fresh|Kenzo Homme Indigo|Kenzo Homme Marine,0.095238,,297.0,,
ci_a5b7d1b0a828,Kenzo,옴므,EDT,LIQUID_PERFUME,cf_dbc799a42d11,True,False,,,,,1,1,0,oliveyoung:298,True,NO_MATCH,,compatible candidate not found,664|77|23433|14735|3404,0.666667,Kenzo Amour|Kenzo pour Homme|Kenzo Homme Night|Kenzo Homme Sport|Kenzo Homme Fresh,0.095238,,298.0,,
ci_dbe9baced91f,N.C.P. Olfactives,601 앰버&가이악우드 파우치,EDP,LIQUID_PERFUME,cf_57a0080000d6,True,False,,,,,1,1,0,oliveyoung:299,True,MATCH_REVIEW,,candidate retrieval only; name score=0.800 margin=0.300; manual confirmation required; no conflicting concentration record,64513|64522|64511|64516|64510,0.8,601 Amber & Gaiacwood|707 Oud & Patchouly|401 Lavender & Juniper|602 Sandalwood & Cedarwood|301 Jasmine & Sandalwood,0.3,,299.0,,
ci_7189a8cff0e0,포엘리에,옴므 우디&머스크 남자,EDP,LIQUID_PERFUME,cf_71578a32a775,True,False,,,,,1,1,0,oliveyoung:300,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,300.0,,
ci_24680e62d6d7,Memo Paris,케두,EDP,LIQUID_PERFUME,cf_83c5956c6842,True,False,,,,,1,1,0,oliveyoung:302,True,MATCH,24644.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; no conflicting concentration record; form compatible,24644|88771|46179|16460|62839,1.0,Kedu|Cappadocia|Kedu Sesame|Luxor Oud|Odéon,0.333333,,302.0,,
ci_d586aa0a6484,Chloé,노마드,EDT,LIQUID_PERFUME,cf_8c663c17c6a8,True,False,,,,,1,1,0,oliveyoung:303,True,MATCH,53224.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",53224,1.0,Nomade Eau de Toilette,,,303.0,,
ci_8c8b2a7cfdc2,Burberry,터치 포 우먼,EDP,LIQUID_PERFUME,cf_c51501a90af1,True,False,,,,,1,1,0,oliveyoung:305,True,MATCH_REVIEW,,candidate retrieval only; name score=0.769 margin=0.000; manual confirmation required; no conflicting concentration record,815|814|2550|4509|10727,0.769231,Touch for Men|Touch for Women|Baby Touch|The Beat for Men|Burberry Sport Ice for Men,0.0,,305.0,,
ci_bd1391fc2268,Kenzo,옴므 오 마린,EDT,LIQUID_PERFUME,cf_382bf90075ad,True,False,,,,,2,2,0,oliveyoung:306|oliveyoung:313,True,MATCH,80042.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",80042,1.0,Kenzo Homme Marine,,,306.0,,
ci_5b4183bc4a94,Ariana Grande,모드 블러쉬,EDP,LIQUID_PERFUME,cf_31425a640bfc,True,False,,,,,1,1,0,oliveyoung:307,True,MATCH_REVIEW,,candidate retrieval only; name score=0.909 margin=0.109; manual confirmation required; no conflicting concentration record; verification refused: phonetic key only,77800|77799|96257|102379|96255,0.909091,Mod Blush|Mod Vanilla|Vanilla Suede|R.E.M. Cherry Eclipse|Pink Woods,0.109091,,307.0,,phonetic key only
ci_8628eab03e58,Tommy Hilfiger,타미,EDT,LIQUID_PERFUME,cf_2c6ad37ba04d,True,False,,,,,1,1,0,oliveyoung:308,True,MATCH_REVIEW,,candidate retrieval only; name score=1.000 margin=0.200; manual confirmation required; no conflicting concentration record; verification refused: phonetic key only,6314|51929|3016|1393|1391,1.0,Tommy|Tommy Now|Tommy Girl|Tommy 10|T,0.2,,308.0,,phonetic key only
ci_7b2ed46e866e,Tommy Hilfiger,타미나우,EDT,LIQUID_PERFUME,cf_b4f9427521d8,True,False,,,,,1,1,0,oliveyoung:309,True,MATCH_REVIEW,,candidate retrieval only; name score=1.000 margin=0.200; manual confirmation required; no conflicting concentration record; verification refused: phonetic key only,51929|6314|114317|51927|6316,1.0,Tommy Now|Tommy|Tommy New York|Tommy Girl Now|Tommy Jeans,0.2,,309.0,,phonetic key only
ci_ddb91a563b5f,Coach,러브,EDP,LIQUID_PERFUME,cf_b76946269f68,True,False,,,,,1,1,0,oliveyoung:310,True,MATCH_REVIEW,,candidate retrieval only; name score=1.000 margin=0.429; manual confirmation required; concentration compatible; verification refused: phonetic key only,17318|22988|81391|60332|53699,1.0,Love|Love Eau Blush|Coach Green|Coach Blue|Coach Floral Blush,0.428571,,310.0,,phonetic key only
ci_6998ac30750e,루에브르,임현주 리베르떼,EDP,LIQUID_PERFUME,cf_75dd10011089,True,False,,,,,1,1,0,oliveyoung:311,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,311.0,,
ci_c56976820c28,Ahro,니티 허그,EDT,LIQUID_PERFUME,cf_698f7540d679,True,False,,,,,1,1,0,oliveyoung:316,True,NO_MATCH,,compatible candidate not found,95501|95500|95502,0.333333,Iris Soap|Tangerine Sunshine|Cheery Freesia,0.037037,,316.0,,
ci_89da289a865f,로맨띠끄,명품 블루드&우디향 블루 드 옴므,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_7e37c4eac706,True,False,,,,,1,1,0,oliveyoung:317,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,317.0,,
ci_aa6e8d3afdf0,로맨띠끄,명품 옴브레레더&살냄새향 오리진 레더,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_37506215b096,True,False,,,,,1,1,0,oliveyoung:318,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,318.0,,
ci_ea47bf82b845,Demeter Fragrance,리프레싱 오 파퓨메 블라썸 36,EDP,LIQUID_PERFUME,cf_2e818209adc0,True,False,,,,,1,1,0,oliveyoung:321,True,NO_MATCH,,compatible candidate not found,69459|12274|68754|7764|17874,0.666667,Orange Blossom|Plum Blossom|Watermelon Blossom|Apple Blossom|Raspberry Jam,0.0,,321.0,,
ci_1bab7c5ac4ff,Ahro,라이크 라일락,EDT,LIQUID_PERFUME,cf_d31a9392c5d5,True,False,,,,,1,1,0,oliveyoung:325,True,NO_MATCH,,compatible candidate not found,95502|95500|95501,0.4,Cheery Freesia|Tangerine Sunshine|Iris Soap,0.066667,,325.0,,
ci_0f4aec51b46a,Bussi,HBD 해피벌쓰데이,EDP,LIQUID_PERFUME,cf_f49674368632,True,False,,,,,1,1,0,oliveyoung:327,True,NO_MATCH,,compatible candidate not found,125758|125756|125760|125761|125757,0.5,HBD|Double X Love|Veranda|Sum|B-612,0.0,,327.0,,
ci_ca7a6821a53b,Demeter Fragrance,리프레싱 오 파퓨메 베르가못트리 시실리,EDP,LIQUID_PERFUME,cf_ac9bd070243b,True,False,,,,,1,1,0,oliveyoung:328,True,NO_MATCH,,compatible candidate not found,19908|19901|53783|17874|12795,0.56,Frozen Margarita|Elvira's Black Roses|Ambergris|Raspberry Jam|Russian Leather,0.0,,328.0,,
ci_b9124576388f,Atelier Faye,위스테리아 위시,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_0caabea9b051,True,False,,,,,1,1,0,oliveyoung:330,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,,330.0,,
ci_c0996b76357a,아이젠틀맨,남친 콜 유 마인,EDP,LIQUID_PERFUME,cf_7f55897e1f19,True,False,,,,,1,1,0,oliveyoung:332,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,332.0,,
ci_d80c1e1c0e35,아이젠틀맨,남친 메이크 미 호니,EDP,LIQUID_PERFUME,cf_38ccb52cc83b,True,False,,,,,1,1,0,oliveyoung:333,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,,333.0,,
ci_b529d8117e00,Chwi 취,사찰,EDP,LIQUID_PERFUME,cf_5cc286f16866,True,False,,,,,1,1,0,oliveyoung:334,True,MATCH,104354.0,brand exact/explicit alias; name exact score=1.000 margin=0.500; no conflicting concentration record; form compatible; llm reconstructed name exact,104354|104356|104362|104337|104361,1.0,Sachal 사찰|Ssook 쑥|Sumuk 수묵|Daenamu 대나무|Hwawon 화원,0.5,,334.0,,
ci_a14095efca22,Addct,네이키드 오크모스 501,PARFUM_UNSPECIFIED,SOLID_FRAGRANCE,cf_b3668950713f,True,False,,,,,1,1,0,oliveyoung:335,True,NO_MATCH,,compatible candidate not found,,,,,,335.0,,
ci_0cd8bde37817,Addct,블랑 드 블룸,EDP,LIQUID_PERFUME,cf_8208ef9f841b,True,False,,,,,1,1,0,oliveyoung:336,True,MATCH_REVIEW,,candidate retrieval only; name score=0.875 margin=0.304; manual confirmation required; concentration compatible; verification refused: phonetic key only,131209|131565|131207|131211|131208,0.875,Blanc de Bloom|Verbena Rain|Peel the Bergamot|Void Wood|Before Sunset,0.303571,,336.0,,phonetic key only
ci_c2f8eb4a45af,Dolce&Gabbana,돌체 피오니,EDP,LIQUID_PERFUME,cf_d3bf2ff184ea,True,False,,,,,1,1,0,oliveyoung:337,True,MATCH_REVIEW,,candidate retrieval only; name score=0.909 margin=0.076; manual confirmation required; concentration compatible; verification refused: phonetic key only,53803|59129|22955|80038|126394,0.909091,Dolce Peony|Dolce Shine|Dolce|Dolce Violet|Dolce Magnolia,0.075758,,337.0,,phonetic key only
ci_991648232bc5,Dolce&Gabbana,돌체 바이올렛,EDT,LIQUID_PERFUME,cf_e02aafd09d05,True,False,,,,,1,1,0,oliveyoung:338,True,MATCH_REVIEW,,candidate retrieval only; name score=0.923 margin=0.196; manual confirmation required; no conflicting concentration record; verification refused: phonetic key only,80038|72055|64693|90660|59129,0.923077,Dolce Violet|Dolce Lily|Dolce Rose|Dolce Blue Jasmine|Dolce Shine,0.195804,,338.0,,phonetic key only
ci_3243eee784b1,Mercedes-Benz,LSA Sea 중,EDP,LIQUID_PERFUME,cf_0e17688f51de,True,False,,,,,1,1,0,oliveyoung:339,True,NO_MATCH,,compatible candidate not found,83166|68639|83167|51645|22040,0.5,Mercedes-Benz Land|Mercedes-Benz Sign|Mercedes-Benz Sea|Mercedes-Benz Select Night|Mercedes Benz L'Eau,0.0,,339.0,,
ci_2a1ea63b0803,Memo Paris,셔우드,EDP,LIQUID_PERFUME,cf_74e56e836635,True,False,,,,,1,1,0,oliveyoung:342,True,MATCH,77998.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",77998,1.0,Sherwood,,,342.0,,
ci_9d076738d9c6,Memo Paris,오드,EDP,LIQUID_PERFUME,cf_0fa0b79016ed,True,False,,,,,1,1,0,oliveyoung:344,True,NO_MATCH,,compatible candidate not found,62839|44229|24644|131272|75181,0.666667,Odéon|Eau de Memo|Kedu|Odéon Rosebud|Madurai,0.0,,344.0,,
ci_e400d6bf0dce,Memo Paris,프렌치 레더,EDP,LIQUID_PERFUME,cf_f068316a3aac,True,False,,,,,1,1,0,oliveyoung:345,True,NO_MATCH,,compatible candidate not found,16460|28049|103562|37186|72554,0.666667,Luxor Oud|French Leather|Portobello Road|French Leather Rose|Iberian Leather,0.041667,,345.0,,
ci_40662b7794ec,RboW,케이스 스터디 상탈 블루,EDP,LIQUID_PERFUME,cf_24b0d73dac54,True,False,,,,,1,1,0,oliveyoung:347,True,MATCH_REVIEW,,candidate retrieval only; name score=0.706 margin=0.055; manual confirmation required; no conflicting concentration record,123061|94903|94904|94901|94905,0.705882,Santal Bleu|Case Study #23 Amber Sanguine|Case Study #3 O.A.C|Case Study #12 Dance and Balance|Case Study #4 Black Wood,0.05472,,347.0,,
ci_6ce2f66eb9fa,The Face Shop,소울 써니 블라썸,EDP,LIQUID_PERFUME,cf_750c84287a69,True,False,,,,,1,1,0,oliveyoung:348,True,MATCH_REVIEW,,candidate retrieval only; name score=0.706 margin=0.039; manual confirmation required; no conflicting concentration record,34750|34751|34752|34745|34747,0.705882,Romantic Blossom|Fresh Breeze|Love Floral|One Love|Parfum de L'âme Peony White,0.039216,,348.0,,
ci_0955109a1d1c,The Face Shop,소울 릴리 드림,EDP,LIQUID_PERFUME,cf_df345bc3466f,True,False,,,,,1,1,0,oliveyoung:349,True,NO_MATCH,,compatible candidate not found,34747|34746|34752|34751|34748,0.5,Parfum de L'âme Peony White|Parfum de L'âme Sweet Cassis|Love Floral|Fresh Breeze|Suzy,0.0,,349.0,,
ci_5617243762de,The Face Shop,소울 퓨어 허그,EDP,LIQUID_PERFUME,cf_acd07e3e4339,True,False,,,,,1,1,0,oliveyoung:350,True,NO_MATCH,,compatible candidate not found,34747|34751|34748|63690|34745,0.378378,Parfum de L'âme Peony White|Fresh Breeze|Suzy|Parfum de L'âme Pear Delight|One Love,0.045045,,350.0,,
ci_497721463d61,Grès,카보틴,EDT,LIQUID_PERFUME,cf_87fc92bc9c61,True,False,,,,,2,2,0,lotte:1|lotte:118,True,MATCH_REVIEW,,candidate retrieval only; name score=1.000 margin=0.200; manual confirmation required; no conflicting concentration record; verification refused: base name with 18 catalog variants,1061|133754|21947|17002|10915,1.0,Cabotine|Cabotine Lilac|Cabotine Floralie|Cabotine Eau Vivide|Cabotine Gold,0.2,,,1.0,base name with 18 catalog variants
ci_1788671841a1,Montale,초콜릿 그리디,EDP,LIQUID_PERFUME,cf_7d5e61646e83,True,False,,,,,2,2,0,lotte:2|lotte:50,True,MATCH,2186.0,brand exact/explicit alias; name exact score=1.000 margin=0.286; no conflicting concentration record; form compatible; llm reconstructed name exact,2186|4983|48946|3240|17324,1.0,Chocolate Greedy|Crystal Aoud|Aqua Gold|Aoud Collection - Golden Aoud|Original Aoud,0.285714,,,2.0,
ci_76232424e429,Versace,에로스 에너지,EDP,LIQUID_PERFUME,cf_26bab507d9e7,True,False,,,,,4,4,0,lotte:3|lotte:137|lotte:167|lotte:184,True,MATCH,92647.0,brand exact/explicit alias; name exact score=1.000 margin=0.111; concentration compatible; form compatible; llm reconstructed name exact,92647|99116|1416|1760|635,1.0,Eros Energy|Eros Najim|Versus Donna|Green Jeans|Baby Rose Jeans,0.111111,,,3.0,
ci_759aaa61d109,Jaguar,클래식 일렉트릭 스카이,EDT,LIQUID_PERFUME,cf_ce6fb528ab60,True,False,,,,,1,1,0,lotte:4,True,MATCH,65792.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; no conflicting concentration record; form compatible; llm reconstructed name exact,65792|11793|45334|13547|17380,1.0,Jaguar Classic Electric Sky|Jaguar Classic Black|Jaguar Classic Chromite|Jaguar Classic Amber|Jaguar Classic Red,0.333333,,,4.0,
ci_1a909149b802,Lalique,솔레이 루나,EDP,LIQUID_PERFUME,cf_d46605f5252d,True,False,,,,,2,2,0,lotte:5|lotte:189,True,MATCH,96192.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",96192,1.0,Soleil Lunar,,,,5.0,
ci_5ce232d05e65,Mancera,오드 레몬 민트,EDP,LIQUID_PERFUME,cf_8422258c2ea9,True,False,,,,,4,4,0,lotte:6|lotte:165|lotte:225|lotte:270,True,MATCH,39181.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; no conflicting concentration record; form compatible; llm reconstructed name exact,39181|24775|24774|30383|24777,1.0,Aoud Lemon Mint|Aoud Line|Lemon Line|Aoud Blue Notes|Aoud Violet,0.333333,,,6.0,
ci_2f9d3332dc12,Parfums Berdoues,그랑크뤼 아주르 리비에라,EDP,LIQUID_PERFUME,cf_c5bc8737d82c,True,False,,,,,2,2,0,lotte:7|lotte:32,True,MATCH,53671.0,brand exact/explicit alias; name exact score=1.000 margin=0.444; no conflicting concentration record; form compatible; llm reconstructed name exact,53671|56275|107773|31438|26650,1.0,Azur Riviera|Ylang & Fleur de Sel|Cerisier|Arz el-rab|1902 Gingembre Vert,0.444444,,,7.0,
ci_36159d40c5bd,Banana Republic,메탈레인,EDP,LIQUID_PERFUME,cf_8b638eabd45a,True,False,,,,,2,2,0,lotte:9|lotte:204,True,MATCH,64022.0,brand exact/explicit alias; name exact score=1.000 margin=0.400; no conflicting concentration record; form compatible; llm reconstructed name exact,64022|29899|29898|2802|70634,1.0,Metal Rain|Modern Man|Modern Woman |Malachite|Wildbloom Waterlily,0.4,,,9.0,
