source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,previous_effective_status,previous_effective_basis,previous_effective_reason,personal_fragrance_scope,scope_rule,scope_reason,candidate_decision,candidate_reason
oliveyoung,167,판매순,기간 미확인,A000000224306,에이딕트,[에탄올 FREE] 에이딕트 헤어 퍼퓸 30ml 버베나 레인 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224306&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=167,"18,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,EXCLUDE_NON_PERFUME,PACKAGE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,518,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,217,판매순,기간 미확인,A000000249628,클린,"클린 헤어&바디 퍼퓸 미스트 로즈올데이 88ml,236ml (단품/기획)",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249628&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=217,"28,000원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,574,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,568,EXCLUDE_NON_PERFUME,second_pass:mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_MIXED_OPTION,여러 향과 용량·구성 선택이 섞인 판매행을 후보로 복귀시키지 않는다.
oliveyoung,218,판매순,기간 미확인,A000000219518,포맨트,[박지훈 PICK] 포맨트 시그니처 헤어 퍼퓸 30ml 3종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219518&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=218,"26,130원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,574,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,569,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,252,판매순,기간 미확인,A000000211193,나르시소 로드리게즈,나르시소 로드리게즈 올 오브 미 센티드 헤어 퍼퓸 미스트 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211193&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=252,"39,900원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,603,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,271,판매순,기간 미확인,A000000267374,아뜰리에페이,[NEW] 아뜰리에페이 헤어 퍼퓸 30ml 실크 매그놀리아,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267374&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=271,"22,500원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,622,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,272,판매순,기간 미확인,A000000247868,록시땅,록시땅 버베나 바디 & 헤어 인비고레이팅 미스트 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247868&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=272,"21,600원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,623,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,273,판매순,기간 미확인,A000000224960,헉슬리,[NEW] 헉슬리 헤어퍼퓸 25ml 3종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224960&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=273,"20,930원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,624,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,274,판매순,기간 미확인,A000000225318,헉슬리,[NEW] 헉슬리 헤어퍼퓸 25ml 로즈 피커,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225318&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=274,"20,930원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,625,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,275,판매순,기간 미확인,A000000225468,에이딕트,[에탄올 FREE] 에이딕트 헤어퍼퓸 30ml (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225468&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=275,"18,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,PACKAGE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,626,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,278,판매순,기간 미확인,A000000219066,슬로우허밍,슬로우허밍 플라워너리 릴리프 퍼퓸밤 플레르베일,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219066&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=278,"18,450원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,629,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,280,판매순,기간 미확인,A000000248467,헤트라스,[올리브영 단독기획] 헤트라스 프리미엄 대용량 디퓨저 510ml 2개입 기획세트,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248467&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=280,"17,950원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,631,EXCLUDE_NON_PERFUME,first_pass:main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,HOME_FRAGRANCE,explicit_home_or_object_use,상품명에 공간·섬유·속옷 등 사물 사용 또는 디퓨저·캔들이 명시되어 있다.,EXCLUDE_HOME_FRAGRANCE,공간 또는 사물에 사용하는 제품이므로 후보에서 제외한다.
oliveyoung,281,판매순,기간 미확인,A000000253208,슬로우허밍,[단독기획] 슬로우허밍 프루티너리 헤어 퍼퓸 미스트 터치피치 기획 (+룸&패브릭 스프레이 플라워솝 미니),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253208&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=281,"17,190원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,632,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,282,판매순,기간 미확인,A000000253209,슬로우허밍,[단독기획] 슬로우허밍 플라워너리 헤어 퍼퓸 미스트 플라워솝 기획 (+룸&패브릭 스프레이 플라워솝 미니),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253209&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=282,"17,190원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,633,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,283,판매순,기간 미확인,A000000261332,벨벳바니,벨벳바니 퍼퓸 샤워시트 3종 [옐로우 팝/화이트 클래식/핑크 블롬],https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261332&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=283,"1,900원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,718,EXCLUDE_NON_PERFUME,SCENT,main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,634,EXCLUDE_NON_PERFUME,first_pass:main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,UNRESOLVED,body_care_or_application_unclear,세정·보습·애프터쉐이브가 주기능이거나 피부와 속옷 중 적용 대상이 불명확하다.,REVIEW_SCOPE_UNRESOLVED,Personal Fragrance 포함 여부를 상품명만으로 확정하지 않는다.
oliveyoung,291,판매순,기간 미확인,A000000156607,메모,메모 헤어퍼퓸 3종  80ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156607&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=291,"88,450원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,861,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,642,EXCLUDE_NON_PERFUME,second_pass:unknown_option_but_all_non_perfume,옵션의 세부 유형과 무관하게 주상품이 헤어퍼퓸으로 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",REVIEW_OPTION_UNKNOWN,선택 항목이 향·용량·구성 중 무엇인지 확인이 필요하다.
oliveyoung,319,판매순,기간 미확인,A000000203277,모멘센트,모멘센트 크림퍼퓸 30ml 3종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203277&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=319,"26,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,861,EXCLUDE_NON_PERFUME,SCENT,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,670,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,335,판매순,기간 미확인,A000000208814,에이딕트,에이딕트 솔리드 퍼퓸 네이키드 오크모스 501 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208814&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=335,"21,660원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,861,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,686,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
