source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,personal_fragrance_candidate_status,candidate_basis,previous_effective_basis,scope_review_ref
oliveyoung,120,판매순,기간 미확인,A000000152436,로맨띠끄,[명품향수/ 블랙베리&베이]로맨띠끄 블랙베리 퍼퓸 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000152436&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=120,"18,810원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,471,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,121,판매순,기간 미확인,A000000219064,슬로우허밍,[올영단독/헤어 퍼퓸 미니 증정] 슬로우허밍 플라워너리 릴리프 퍼퓸밤 플라워솝,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219064&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=121,"18,450원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,472,KEEP,personal_fragrance_scope_return,first_pass:main_solid_cream_stick,oliveyoung:121
oliveyoung,122,판매순,기간 미확인,A000000230245,저스트에즈아이엠,[무화과 수분충전] 아이엠 헤어 퍼퓸 미스트 100ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230245&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=122,"16,440원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,473,KEEP,personal_fragrance_scope_return,first_pass:main_hair_body,oliveyoung:122
oliveyoung,123,판매순,기간 미확인,A000000189526,몽블랑,몽블랑 익스플로러 EDP 100ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189526&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=123,"105,330원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,474,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,124,판매순,기간 미확인,A000000229420,돌체앤가바나,[베스트/리뉴얼] 돌체앤가바나 라이트블루 EDT 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229420&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=124,"95,370원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,475,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,125,판매순,기간 미확인,A000000203627,끌로에,끌로에 노마드 EDP 30ml/50ml/50ml 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203627&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=125,"84,870원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,476,KEEP,prior_confirmed_KEEP,second_pass:same_identity_size_package,
oliveyoung,126,판매순,기간 미확인,A000000004971,몽블랑,몽블랑 스타워커 오드뚜왈렛 75ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000004971&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=126,"83,700원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,477,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,127,판매순,기간 미확인,A000000183802,끌로에,끌로에 로즈탠저린 EDT 30ml/50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183802&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=127,"69,000원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,478,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,128,판매순,기간 미확인,A000000192511,나르시소 로드리게즈,나르시소 로드리게즈 엉브레 EDP 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000192511&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=128,"67,930원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,479,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,129,판매순,기간 미확인,A000000267542,메르세데스 벤츠,메르세데스 벤츠 맨 EDT 100ml 기획 (+벤츠 맨 10ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267542&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=129,"66,410원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,480,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,130,판매순,기간 미확인,A000000262917,포스테스,포스테스 오 드 퍼퓸 50ml 프롬 생트로페 (2607 리뉴얼),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262917&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=130,"58,910원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,481,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,131,판매순,기간 미확인,A000000141374,메르세데스 벤츠,메르세데스 벤츠 맨 EDT 30ml/50ml/100ml 3종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141374&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=131,"35,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,482,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,132,판매순,기간 미확인,A000000000431,랑방,랑방 메리미 EDP 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000000431&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=132,"53,010원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,483,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,133,판매순,기간 미확인,A000000137476,아리아나그란데,아리아나그란데 땡큐 넥스트 EDP 30ml 단품/기획 중 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137476&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=133,"45,890원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,PACKAGE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,,484,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,134,판매순,기간 미확인,A000000219281,클린,[단독기획] 클린 스트로베리필즈 EDP 60ml+10ML 롤러볼 증정 기획/ 단품 중 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219281&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=134,"37,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,PACKAGE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,,485,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,135,판매순,기간 미확인,A000000201145,헉슬리,헉슬리 퍼퓸 포트브레스 15ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201145&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=135,"36,480원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,486,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,137,판매순,기간 미확인,A000000256743,에틀리에,[엔믹스릴리PICK] 에틀리에 오 드 퍼퓸 앰버버번 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000256743&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=137,"32,850원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,488,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,138,판매순,기간 미확인,A000000229857,아디다스(뷰티),[김재원PICK] 아디다스 해피필즈 EDP (30ml/100ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229857&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=138,"18,610원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,489,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,140,판매순,기간 미확인,A000000267372,아뜰리에페이,[NEW] 아뜰리에페이 헤어 퍼퓸 30ml 슬립핑 베이비,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267372&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=140,"22,500원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,491,KEEP,personal_fragrance_scope_return,first_pass:main_hair_body,oliveyoung:140
oliveyoung,141,판매순,기간 미확인,A000000249002,그라펜,[기프트세트] 그라펜 타투 퍼퓸 원우드 29ml 선물세트(+코튼헤이즈솔리드퍼퓸 3g+기프트케이스),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249002&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=141,"22,100원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,492,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,144,판매순,기간 미확인,A000000147445,지미추,지미추 아이 원 추 EDP 60ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147445&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=144,"101,840원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,495,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,145,판매순,기간 미확인,A000000227309,나르시소 로드리게즈,[클린코튼향] 나르시소 로드리게즈 나르시소 래디언트 EDP (30ml/50ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227309&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=145,"66,500원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,496,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,146,판매순,기간 미확인,A000000187834,필로소피,필로소피 어메이징 그레이스 EDP 60ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187834&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=146,"65,010원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,497,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,148,판매순,기간 미확인,A000000163393,겐조,플라워바이겐조 EDP 30ml/50ml 2종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163393&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=148,"57,860원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,499,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,149,판매순,기간 미확인,A000000123934,몽블랑,몽블랑 익스플로러 EDP 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123934&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=149,"51,620원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,500,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,150,판매순,기간 미확인,A000000149629,클린,클린 퓨어솝 EDP 30ml/60ml 2종 중 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149629&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=150,"56,910원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,SIZE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",size_list,동일 상품명에 단위가 명시된 용량 목록,,501,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,152,판매순,기간 미확인,A000000136753,아리아나그란데,아리아나그란데 스위트 라이크 캔디 EDP 30ml 기획(+땡큐넥스트 1.5ml 바이알),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000136753&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=152,"45,890원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,503,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,153,판매순,기간 미확인,A000000210878,누다라,[우디/무화과향] 누다라 EDP 30ml 우드마벨,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000210878&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=153,"45,880원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,504,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,154,판매순,기간 미확인,A000000227445,헤레카,[트렌디한/우디향] 헤레카 스모키우드 퍼퓸 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227445&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=154,"42,750원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,505,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,156,판매순,기간 미확인,A000000104640,제니퍼로페즈,제니퍼로페즈 글로우 바이제이로 EDT 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104640&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=156,"41,610원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,507,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,158,판매순,기간 미확인,A000000208818,에이딕트,에이딕트 오 드 퍼퓸 보이드 우드 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208818&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=158,"36,960원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,509,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,159,판매순,기간 미확인,A000000208826,에이딕트,에이딕트 오 드 퍼퓸 웜 애프터눈 50ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208826&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=159,"36,960원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,510,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,161,판매순,기간 미확인,A000000204901,호텔도슨,호텔도슨 셀프블룸 향수 오드퍼퓸 20ml [첫사랑향수],https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204901&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=161,"34,830원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,512,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,162,판매순,기간 미확인,A000000224967,루아페,[레몬비누향] 루아페 스티미 솝 EDP 30ml (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224967&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=162,"34,200원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,PACKAGE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",package_choice,단품과 기획 구성 선택; 고정 증정 세트와 구별,,513,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,163,판매순,기간 미확인,A000000230035,아디다스(뷰티),[김재원PICK] 아디다스 풀 리차지 EDP (30ml기획/50ml/100ml),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230035&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=163,"25,370원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,서로 다른 용량과 특정 용량의 기획 구성 선택이 함께 있음,,514,KEEP,prior_confirmed_KEEP,second_pass:same_identity_size_package,
oliveyoung,164,판매순,기간 미확인,A000000267357,아뜰리에페이,[NEW] 아뜰리에페이 퍼퓸 30ml 던 인 오슬로,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267357&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=164,"32,400원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,515,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
oliveyoung,165,판매순,기간 미확인,A000000254542,벨벳바니,벨벳바니 스킨퍼퓸 80ml 포에버영,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254542&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=165,"25,900원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,516,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
